 	Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	Variance_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	Variance_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	Variance_C3	rel_flux_T1_n	rel_flux_err_T1_n
121	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_024358_123CALCAL_out.fit	122.000000	0.000000	58897.614213	2458897.614213	2458897.613866	2458897.616533	2458897.617347	1.076271	68.268375	-40.100000	60.000000	14.274703	58.390444	9.950798	15.000000	30.000000	44.000000	0.275209	5.027955	0.198888	0.000391	0.009808	0.000388	703.539133	512.651110	512.651110	1922106.266970	1170.826189	964.879123	685.491050	965.379123	415.008950	0.000000	0.000000	528981.684711	706.858347	679.342545	778.667093	12102.000000	748.355999	171.806440	2751.000000	5.758008	9.062870	9.290205	8.835535	345.374020	0.996698	2453345.504540	103.473334	885.632957	103.973334	214.867043	0.000000	0.000000	1603240.867183	1012.167775	1583.967506	33534.000000	2268.121858	168.006832	6.547986	9.267360	9.666527	8.868193	350.511412	0.991732	20654564.739826	334.016545	649.520094	334.516545	450.979906	0.000000	0.000000	318865.399787	588.515385	541.813193	7222.000000	451.102263	162.563431	5.750858	9.154013	9.555075	8.752950	357.435480	0.992290	871424.618331	1.009560	0.001434
122	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_030356_124CALCAL_out.fit	123.000000	0.000000	58897.628079	2458897.628079	2458897.627731	2458897.630399	2458897.631213	1.070365	69.078402	-40.230000	60.000000	14.274703	58.390444	10.207858	15.000000	30.000000	44.000000	0.272720	5.118634	0.195365	0.000383	0.009892	0.000378	711.610646	517.448686	517.448686	1969330.795835	1181.893173	962.360496	685.307301	962.860496	415.192699	0.000000	0.000000	537076.524000	706.858347	682.443184	786.990825	9332.000000	759.807854	172.944865	2867.000000	6.635527	10.030175	10.229611	9.830739	345.354211	0.997923	1860040.894158	100.957587	885.249663	101.457587	215.250337	0.000000	0.000000	1647472.891115	1024.721243	1607.727861	25582.000000	2330.697371	170.485174	7.186954	10.250213	10.499209	10.001218	346.755833	0.997057	15904446.983668	331.418621	649.119228	331.918621	451.380772	0.000000	0.000000	321857.904720	588.912427	546.529314	5431.000000	455.335791	163.359261	6.850295	10.215374	10.520271	9.910477	358.474334	0.996433	621133.124677	1.000429	0.001405
123	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_030505_125CALCAL_out.fit	124.000000	0.000000	58897.628877	2458897.628877	2458897.628530	2458897.631197	2458897.632011	1.070136	69.110566	-40.240000	60.000000	14.274703	58.390444	10.175892	15.000000	30.000000	44.000000	0.272114	5.120638	0.195288	0.000381	0.009864	0.000376	713.806683	519.124129	519.124129	1981195.652708	1184.554344	962.724636	685.157633	963.224636	415.342367	0.000000	0.000000	539111.836771	706.858347	683.024845	789.300478	9440.000000	762.687233	173.034298	2788.000000	6.663235	9.976161	10.107414	9.844908	340.574204	0.998859	1888844.489962	100.880670	885.523189	101.380670	214.976811	0.000000	0.000000	1657504.634916	1026.934855	1614.030946	26500.000000	2344.889385	171.018412	7.004089	10.189011	10.351427	10.026595	341.550537	0.998412	16523510.634272	331.597014	649.416241	332.097014	451.083759	0.000000	0.000000	323691.017792	590.401388	548.255855	5668.000000	457.929116	162.923601	6.652494	10.225161	10.405492	10.044830	7.291338	0.998673	649196.738069	0.998206	0.001398
124	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_030616_126CALCAL_out.fit	125.000000	0.000000	58897.629699	2458897.629699	2458897.629352	2458897.632019	2458897.632833	1.069913	69.141952	-40.240000	60.000000	14.274703	58.390444	10.750358	15.000000	30.000000	44.000000	0.271894	5.120957	0.195276	0.000385	0.009966	0.000380	706.311523	513.836538	513.836538	1957246.167816	1180.011378	962.784860	686.316284	963.284860	414.183716	0.000000	0.000000	532164.449042	706.858347	681.716047	780.624795	7611.000000	752.858690	175.600218	2813.000000	7.273989	10.941222	10.877835	11.004610	286.548984	0.999809	1407087.455808	101.316534	886.679955	101.816534	213.820045	0.000000	0.000000	1637484.702809	1022.260479	1601.827261	22857.000000	2316.566975	173.557230	7.535977	10.937019	10.997408	10.876629	338.144691	0.999767	13066017.173007	331.933051	650.516329	332.433051	449.983671	0.000000	0.000000	319761.465006	589.415274	542.506242	4655.000000	452.369936	165.555279	7.265216	10.976245	11.022585	10.929904	9.106678	0.999921	502473.670283	0.997399	0.001412
125	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_030726_127CALCAL_out.fit	126.000000	0.000000	58897.630509	2458897.630509	2458897.630162	2458897.632829	2458897.633643	1.069706	69.171190	-40.230000	60.000000	14.274703	58.390444	11.570782	15.000000	30.000000	44.000000	0.272519	5.115223	0.195495	0.000391	0.010125	0.000387	696.508837	505.204850	505.204850	1912357.157747	1170.288537	962.102982	686.813357	962.602982	413.686643	0.000000	0.000000	521153.743300	706.858347	676.864094	769.953301	6592.000000	737.281728	175.423626	2847.000000	7.932703	11.680260	11.484655	11.875866	284.757253	0.998520	1098000.685101	100.592711	887.127944	101.092711	213.372056	0.000000	0.000000	1599636.401004	1012.726024	1579.535198	18830.000000	2263.022581	174.437927	7.990400	11.843639	11.708708	11.978570	304.116657	0.996226	9926314.207722	331.204137	650.988685	331.704137	449.511315	0.000000	0.000000	312720.756743	586.482105	533.214490	3866.000000	442.409371	167.032666	8.038884	11.896815	11.807525	11.986105	304.164360	0.998348	372493.019437	0.999692	0.001434
126	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_030836_128CALCAL_out.fit	127.000000	0.000000	58897.631319	2458897.631319	2458897.630972	2458897.633639	2458897.634453	1.069511	69.198726	-40.240000	60.000000	14.274703	58.390444	11.767104	15.000000	30.000000	44.000000	0.271464	5.143382	0.194425	0.000382	0.009970	0.000377	710.172242	515.891726	515.891726	1973107.112719	1183.057593	962.468275	686.098932	962.968275	414.401068	0.000000	0.000000	535627.017077	706.858347	682.427853	784.884460	6737.000000	757.757222	173.838241	2819.000000	7.849501	11.390499	11.529065	11.251933	337.798253	0.998841	1210036.402920	101.114755	886.311354	101.614755	214.188646	0.000000	0.000000	1651931.084932	1025.571669	1610.741730	19899.000000	2337.004425	171.963480	7.970970	11.450940	11.558795	11.343086	324.886659	0.996900	11388527.799041	331.698226	650.206458	332.198226	450.293542	0.000000	0.000000	321176.027787	589.769464	544.578937	4134.000000	454.371133	165.017382	7.910059	11.400916	11.578023	11.223810	342.489950	0.998561	440693.083649	0.995822	0.001401
127	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_030946_129CALCAL_out.fit	128.000000	0.000000	58897.632130	2458897.632130	2458897.631782	2458897.634450	2458897.635264	1.069329	69.224553	-40.240000	60.000000	14.274703	58.390444	11.033102	15.000000	30.000000	44.000000	0.272121	5.112306	0.195606	0.000381	0.009832	0.000376	713.772665	519.940194	519.940194	1984470.499876	1185.770184	963.105466	686.304356	963.605466	414.195644	0.000000	0.000000	540016.588898	706.858347	684.306255	789.144604	8875.000000	763.967195	174.592096	2849.000000	6.881542	10.145678	10.201564	10.089791	13.632028	0.999846	1770269.965999	101.345114	886.610726	101.845114	213.889274	0.000000	0.000000	1659802.456498	1027.890933	1614.765149	24211.000000	2348.140138	171.998908	7.605673	10.434024	10.503666	10.364381	323.950248	0.998114	14992265.568465	332.014713	650.519570	332.514713	449.980430	0.000000	0.000000	324668.043379	591.177772	549.188516	5340.000000	459.311324	165.453843	6.844986	10.343178	10.457916	10.228439	353.919849	0.999485	614743.416200	0.998232	0.001398
128	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_031056_130CALCAL_out.fit	129.000000	0.000000	58897.632940	2458897.632940	2458897.632593	2458897.635260	2458897.636074	1.069159	69.248663	-40.240000	60.000000	14.274703	58.390444	10.313885	15.000000	30.000000	44.000000	0.272363	5.108754	0.195742	0.000394	0.010189	0.000390	691.364616	501.383956	501.383956	1899403.713037	1168.982149	962.939588	685.986526	963.439588	414.513474	0.000000	0.000000	517327.809384	706.858347	677.154402	763.973192	9911.000000	731.869138	179.953237	2775.000000	6.409711	9.640171	9.836297	9.444046	355.280518	0.998300	1937254.564459	101.075332	886.253568	101.575332	214.246432	0.000000	0.000000	1588472.273474	1010.475015	1572.005492	26759.000000	2247.228571	177.644699	6.990781	9.887847	10.123673	9.652020	348.336974	0.997305	16407867.297800	331.793311	649.894678	332.293311	450.605322	0.000000	0.000000	310931.439563	587.758036	529.012656	5770.000000	439.878005	170.276757	6.508061	9.856228	10.130730	9.581725	358.446436	0.996893	652503.329362	0.999120	0.001445
129	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_031206_131CALCAL_out.fit	130.000000	0.000000	58897.633750	2458897.633750	2458897.633403	2458897.636070	2458897.636884	1.069001	69.271052	-40.190000	60.000000	14.274703	58.390444	10.272412	15.000000	30.000000	44.000000	0.272778	5.091284	0.196414	0.000401	0.010320	0.000398	680.981785	493.328862	493.328862	1859060.507662	1161.561825	962.997184	685.472399	963.497184	415.027601	0.000000	0.000000	507110.813311	706.858347	673.906084	752.494784	8886.000000	717.415046	181.896179	2704.000000	6.625553	9.985503	10.136865	9.834140	340.694385	0.998495	1661405.308915	101.800738	885.395841	102.300738	215.104159	0.000000	0.000000	1553860.418917	1002.633804	1549.778606	24194.000000	2198.262814	180.478245	7.107433	10.291164	10.570489	10.011839	348.055292	0.996480	14071843.550069	332.177646	649.455806	332.677646	451.044194	0.000000	0.000000	305200.088745	586.473640	520.398647	5268.000000	431.769802	171.425666	6.770366	10.273025	10.491645	10.054404	357.335326	0.998174	562362.352995	1.000642	0.001471
130	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_031316_132CALCAL_out.fit	131.000000	0.000000	58897.634560	2458897.634560	2458897.634213	2458897.636880	2458897.637694	1.068856	69.291712	-40.230000	60.000000	14.274703	58.390444	9.743941	15.000000	30.000000	44.000000	0.274523	5.092458	0.196369	0.000391	0.010000	0.000386	702.860428	509.229889	509.229889	1930118.580343	1175.203020	964.359963	685.954496	964.859963	414.545504	0.000000	0.000000	529862.615468	706.858347	681.344207	777.672445	10783.000000	749.602261	176.929639	2779.000000	6.157178	9.623526	9.636828	9.610225	318.680658	0.999535	2104453.090791	102.668560	886.277288	103.168560	214.222712	0.000000	0.000000	1613313.987450	1016.824424	1586.620020	29116.000000	2282.372408	176.079186	6.700732	9.784257	9.791800	9.776715	316.175637	0.998588	18049084.499045	333.426488	650.083942	333.926488	450.416058	0.000000	0.000000	316804.592893	589.211533	537.675479	6531.000000	448.186817	167.432530	6.101499	9.700507	9.727824	9.673190	322.054404	0.999466	727888.248695	1.007043	0.001434
131	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_031427_133CALCAL_out.fit	132.000000	0.000000	58897.635382	2458897.635382	2458897.635035	2458897.637702	2458897.638516	1.068721	69.310896	-40.260000	60.000000	14.274703	58.390444	9.079992	15.000000	30.000000	44.000000	0.276550	5.027753	0.198896	0.000388	0.009698	0.000384	713.585537	518.423653	518.423653	1956012.033595	1179.963443	964.474581	685.404531	964.974581	415.095469	0.000000	0.000000	540935.152323	706.858347	684.221639	790.584690	14022.000000	765.266697	175.385729	2757.000000	5.556069	8.791475	9.031785	8.551164	348.621613	0.996491	2873306.561082	103.061717	885.621547	103.561717	214.878453	0.000000	0.000000	1631510.993983	1020.649640	1598.502494	36769.000000	2308.115906	173.865433	6.223063	9.137326	9.489307	8.785346	351.984483	0.993593	22727318.067392	333.577276	649.523179	334.077276	450.976821	0.000000	0.000000	324501.039612	592.104755	548.046671	8129.000000	459.075062	165.453754	5.716903	8.990988	9.252102	8.729874	359.357565	0.996630	987544.793712	1.014479	0.001423
132	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_031537_134CALCAL_out.fit	133.000000	0.000000	58897.636192	2458897.636192	2458897.635845	2458897.638512	2458897.639326	1.068600	69.328059	-40.260000	60.000000	14.274703	58.390444	9.003885	15.000000	30.000000	44.000000	0.272975	5.023651	0.199058	0.000382	0.009567	0.000379	714.822636	525.078680	525.078680	1983925.061089	1185.363730	963.900291	685.280694	964.400291	415.219306	0.000000	0.000000	541562.031074	706.858347	685.042664	790.552267	12609.000000	766.153549	173.559985	2765.000000	5.757746	9.079197	9.255968	8.902426	350.574659	0.998308	2597409.143167	102.504843	885.419047	103.004843	215.080953	0.000000	0.000000	1654569.125842	1026.344654	1612.098937	33235.000000	2340.736489	172.103485	6.369654	9.411427	9.685236	9.137618	345.414810	0.995567	21026505.177366	333.104765	649.312668	333.604765	451.187332	0.000000	0.000000	329355.935247	593.046224	555.363009	7345.000000	465.943334	162.599638	5.804262	9.335925	9.529204	9.142646	345.318041	0.997745	901942.423183	1.001365	0.001401
133	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_031647_135CALCAL_out.fit	134.000000	0.000000	58897.637002	2458897.637002	2458897.636655	2458897.639322	2458897.640136	1.068492	69.343478	-40.250000	60.000000	14.274703	58.390444	9.400402	15.000000	30.000000	44.000000	0.272636	5.052333	0.197928	0.000377	0.009529	0.000373	723.866679	530.205783	530.205783	2020718.006415	1193.488848	964.405542	684.536185	964.905542	415.963815	0.000000	0.000000	550920.932215	706.858347	688.016157	800.738364	11072.000000	779.393685	172.327346	2716.000000	6.252973	9.535842	9.736565	9.335119	332.679071	0.994712	2271051.235655	102.964627	884.788436	103.464627	215.711564	0.000000	0.000000	1686843.756205	1034.308814	1630.889859	31767.000000	2386.395751	171.603062	6.661536	9.667541	9.758594	9.576488	321.521529	0.993035	20303379.290017	333.584112	648.571177	334.084112	451.928823	0.000000	0.000000	333874.250210	595.500552	560.661529	6893.000000	472.335443	162.351988	6.282812	9.586347	9.710955	9.461738	329.143914	0.996992	832048.815657	1.000121	0.001383
134	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_031757_136CALCAL_out.fit	135.000000	0.000000	58897.637812	2458897.637812	2458897.637465	2458897.640133	2458897.640947	1.068397	69.357150	-40.280000	60.000000	14.274703	58.390444	8.810030	15.000000	30.000000	44.000000	0.276249	5.018169	0.199276	0.000376	0.009349	0.000371	734.489332	536.748640	536.748640	2035913.692048	1195.760788	963.773502	684.704220	964.273502	415.795780	0.000000	0.000000	562418.790640	706.858347	690.812970	814.140462	14465.000000	795.659828	168.076923	2763.000000	5.485698	8.800459	9.095316	8.505602	346.394168	0.994335	3100544.230230	102.485933	884.919593	102.985933	215.580407	0.000000	0.000000	1697619.133591	1036.971456	1637.093407	39763.000000	2401.639792	167.010514	5.988876	9.028008	9.372843	8.683172	345.870302	0.992500	25365252.945488	333.024190	648.752179	333.524190	451.747821	0.000000	0.000000	338294.558457	595.427630	568.153948	8476.000000	478.588900	158.531668	5.555115	8.872163	9.150659	8.593668	351.084578	0.995659	1102633.057947	1.013375	0.001379
135	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_031907_137CALCAL_out.fit	136.000000	0.000000	58897.638623	2458897.638623	2458897.638275	2458897.640943	2458897.641757	1.068313	69.369071	-40.300000	60.000000	14.274703	58.390444	9.297774	15.000000	30.000000	44.000000	0.272635	5.058636	0.197682	0.000380	0.009625	0.000376	717.792078	525.545376	525.545376	1995125.784543	1187.419975	963.152140	684.939693	963.652140	415.560307	0.000000	0.000000	543941.909047	706.858347	685.168600	793.880381	10853.000000	769.520387	171.078431	2791.000000	6.234450	9.592682	9.636233	9.549130	11.542244	0.999903	2201206.254771	101.662681	885.206862	102.162681	215.293138	0.000000	0.000000	1665822.974732	1028.941574	1618.967507	30457.000000	2356.657429	170.104461	6.657864	9.748506	9.923797	9.573215	1.078395	0.998706	19329784.838408	332.096989	649.090068	332.596989	451.409932	0.000000	0.000000	329302.809811	592.659629	555.635636	6564.000000	465.868177	162.402006	6.190977	9.688820	9.850589	9.527052	1.707528	0.998882	799147.453443	1.000117	0.001394
136	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_032017_138CALCAL_out.fit	137.000000	0.000000	58897.639433	2458897.639433	2458897.639086	2458897.641753	2458897.642567	1.068242	69.379238	-40.300000	60.000000	14.274703	58.390444	9.383535	15.000000	30.000000	44.000000	0.272915	5.062781	0.197520	0.000390	0.009920	0.000387	700.042349	510.338459	510.338459	1925866.383221	1174.165102	964.132076	685.435496	964.632076	415.064504	0.000000	0.000000	525596.947418	706.858347	678.988645	774.087978	11040.000000	743.567576	176.014738	2783.000000	6.060855	9.330017	9.587201	9.072833	341.411180	0.995220	2191374.522865	102.267243	885.890362	102.767243	214.609638	0.000000	0.000000	1608212.409176	1015.616546	1583.483861	30637.000000	2275.155151	175.861488	6.755312	9.477501	9.703803	9.251200	341.721741	0.996470	19318613.968185	333.002004	649.601313	333.502004	450.898687	0.000000	0.000000	317653.974045	589.225524	539.104233	6682.000000	449.388446	166.622350	6.036664	9.417240	9.654622	9.179858	350.086558	0.997132	793427.252436	1.001144	0.001431
137	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_032127_139CALCAL_out.fit	138.000000	0.000000	58897.640243	2458897.640243	2458897.639896	2458897.642563	2458897.643377	1.068183	69.387647	-40.260000	60.000000	14.274703	58.390444	9.732887	15.000000	30.000000	44.000000	0.273685	5.092429	0.196370	0.000397	0.010204	0.000393	689.444800	499.084725	499.084725	1883667.515059	1165.704915	963.888508	685.818645	964.388508	414.681355	0.000000	0.000000	515531.768058	706.858347	676.272708	762.313430	9831.000000	729.328260	178.482897	2768.000000	6.420532	9.784049	9.852454	9.715645	24.009925	0.999563	1860245.322698	102.441995	886.053726	102.941995	214.446274	0.000000	0.000000	1574485.801220	1007.074760	1563.424944	26537.000000	2227.441761	176.991584	6.847170	9.934374	10.042134	9.826615	11.868062	0.999438	16035186.659416	332.985055	649.913294	333.485055	450.586706	0.000000	0.000000	309181.713839	587.084642	526.639077	5803.000000	437.402650	170.354769	6.547426	9.848675	10.021145	9.676205	11.832700	0.998539	647132.229996	1.003969	0.001456
138	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_032237_140CALCAL_out.fit	139.000000	0.000000	58897.641053	2458897.641053	2458897.640706	2458897.643373	2458897.644187	1.068137	69.394297	-40.230000	60.000000	14.274703	58.390444	9.967373	15.000000	30.000000	44.000000	0.272370	5.082892	0.196738	0.000387	0.009919	0.000384	703.976575	512.452274	512.452274	1942638.074208	1177.438183	963.006329	685.439217	963.506329	415.060783	0.000000	0.000000	529116.565566	706.858347	679.758281	778.389290	9504.000000	748.546817	175.025285	2737.000000	6.494568	9.972986	10.174148	9.771825	347.407273	0.998014	1842398.099837	101.211409	885.675583	101.711409	214.824417	0.000000	0.000000	1623277.161801	1018.903334	1593.161105	26585.000000	2296.467416	174.811782	7.032923	10.097908	10.189786	10.006029	329.471420	0.998586	16373251.184572	331.849632	649.582731	332.349632	450.917269	0.000000	0.000000	319360.912406	590.081918	541.214538	5698.000000	451.803270	165.551699	6.641741	10.035928	10.183589	9.888267	350.510859	0.999032	654544.340011	0.999145	0.001420
139	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_032348_141CALCAL_out.fit	140.000000	0.000000	58897.641875	2458897.641875	2458897.641528	2458897.644195	2458897.645009	1.068102	69.399242	-40.240000	60.000000	14.274703	58.390444	9.821106	15.000000	30.000000	44.000000	0.273546	5.081331	0.196799	0.000386	0.009843	0.000381	709.232585	516.244538	516.244538	1956218.972248	1179.501346	963.085274	685.019268	963.585274	415.480732	0.000000	0.000000	535116.664776	706.858347	682.033531	784.589966	10381.000000	757.035221	173.668716	2824.000000	6.288116	9.779810	9.984066	9.575554	352.994778	0.998148	2050215.496188	101.381434	885.331104	101.881434	215.168896	0.000000	0.000000	1634542.864240	1021.454496	1600.211140	28472.000000	2312.405125	173.373745	6.829662	9.875597	10.174031	9.577163	352.306887	0.996078	17997561.422935	332.017154	649.190843	332.517154	451.309157	0.000000	0.000000	321676.108008	589.791604	545.406387	6100.000000	455.078601	164.644122	6.378167	9.891750	10.239104	9.544397	353.660707	0.994831	715886.996477	1.003459	0.001416
140	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_032458_142CALCAL_out.fit	141.000000	0.000000	58897.642685	2458897.642685	2458897.642338	2458897.645005	2458897.645819	1.068080	69.402343	-40.230000	60.000000	14.274703	58.390444	9.426569	15.000000	30.000000	44.000000	0.274738	5.037885	0.198496	0.000379	0.009521	0.000375	724.396328	529.155147	529.155147	2005463.684370	1189.086280	964.712285	684.658851	965.212285	415.841149	0.000000	0.000000	550976.693214	706.858347	686.869544	802.156244	12203.000000	779.472571	169.999638	2800.000000	6.019223	9.436776	9.664931	9.208621	354.473322	0.997575	2470527.743834	103.069900	884.949123	103.569900	215.550877	0.000000	0.000000	1673316.948093	1030.418559	1623.919652	33738.000000	2367.259232	169.279328	6.497308	9.599253	9.929565	9.268942	354.592486	0.995103	21161246.520857	333.625940	648.799796	334.125940	451.700204	0.000000	0.000000	332146.736277	593.433884	559.703019	7399.000000	469.891510	161.408571	5.942071	9.493226	9.762442	9.224009	2.926421	0.996755	897206.485470	1.007832	0.001390
141	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_032608_143CALCAL_out.fit	142.000000	0.000000	58897.643495	2458897.643495	2458897.643148	2458897.645816	2458897.646630	1.068071	69.403680	-40.230000	60.000000	14.274703	58.390444	8.920810	15.000000	30.000000	44.000000	0.275361	5.010057	0.199599	0.000390	0.009729	0.000388	705.295235	514.977788	514.977788	1931937.745565	1174.413282	964.268398	684.808310	964.768398	415.691690	0.000000	0.000000	531979.798832	706.858347	681.422745	780.689818	13967.000000	752.597463	175.041061	2809.000000	5.454738	8.741343	8.890189	8.592497	340.703496	0.998103	2849030.949965	103.053635	884.926119	103.553635	215.573881	0.000000	0.000000	1610486.932740	1015.223446	1586.337410	36537.000000	2278.372943	174.129215	6.269671	9.058674	9.298241	8.819108	344.381656	0.996179	22682680.320576	333.252292	648.911984	333.752292	451.588016	0.000000	0.000000	321450.812824	590.396402	544.466077	8337.000000	454.759874	166.021716	5.611452	8.832709	8.909947	8.755472	351.453908	0.999665	1013276.677007	1.010117	0.001431
142	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_032719_144CALCAL_out.fit	143.000000	0.000000	58897.644317	2458897.644317	2458897.643970	2458897.646637	2458897.647451	1.068074	69.403235	-40.240000	60.000000	14.274703	58.390444	9.353745	15.000000	30.000000	44.000000	0.274751	5.052336	0.197928	0.000396	0.010044	0.000393	693.376677	503.038243	503.038243	1888916.622234	1166.325059	964.084379	685.632193	964.584379	414.867807	0.000000	0.000000	518981.992537	706.858347	676.418538	767.249806	11100.000000	734.209329	177.819396	2851.000000	6.197649	9.307821	9.438394	9.177247	333.454606	0.997818	2179042.254355	102.161018	885.949343	102.661018	214.550657	0.000000	0.000000	1576819.505826	1007.550148	1565.003498	29618.000000	2230.743277	179.050992	6.818460	9.554052	9.646413	9.461692	325.622023	0.997153	18177963.759540	332.709081	649.816823	333.209081	450.683177	0.000000	0.000000	312097.116408	587.500505	531.228678	6621.000000	441.527100	170.422659	6.124317	9.423620	9.599558	9.247683	343.368969	0.998007	775600.666504	1.007879	0.001453
143	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_032829_145CALCAL_out.fit	144.000000	0.000000	58897.645127	2458897.645127	2458897.644780	2458897.647448	2458897.648261	1.068090	69.401019	-40.240000	60.000000	14.274703	58.390444	9.617421	15.000000	30.000000	44.000000	0.274207	5.079347	0.196876	0.000391	0.010014	0.000388	700.410988	507.211422	507.211422	1916309.870521	1171.826712	964.759533	685.114639	965.259533	415.385361	0.000000	0.000000	525465.877369	706.858347	677.929939	775.103513	10016.000000	743.382149	174.213324	2753.000000	6.312687	9.968706	9.821121	10.116292	294.288159	0.997998	1902543.619677	103.048562	885.223849	103.548562	215.276151	0.000000	0.000000	1601093.469026	1013.286960	1580.098760	28281.000000	2265.083911	175.459634	6.722840	10.055271	9.945605	10.164938	295.090919	0.998840	16787002.523898	333.742227	649.063634	334.242227	451.436366	0.000000	0.000000	315216.401495	588.580819	535.553303	5846.000000	445.939986	166.892481	6.462992	10.019441	10.054382	9.984501	322.520907	0.999278	663186.290272	1.005884	0.001434
144	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_032939_146CALCAL_out.fit	145.000000	0.000000	58897.645938	2458897.645938	2458897.645590	2458897.648258	2458897.649072	1.068118	69.397041	-40.270000	60.000000	14.274703	58.390444	9.394731	15.000000	30.000000	44.000000	0.275487	5.047859	0.198104	0.000398	0.010059	0.000395	691.684031	501.803849	501.803849	1880211.517883	1164.674924	963.927120	685.099396	964.427120	415.400604	0.000000	0.000000	517973.939746	706.858347	676.641350	765.507369	11327.000000	732.783226	177.967001	2857.000000	6.057031	9.090166	9.492029	8.688303	357.642862	0.992160	2294457.731181	102.286985	885.291481	102.786985	215.208519	0.000000	0.000000	1569322.756634	1006.163642	1559.709267	31567.000000	2220.137547	179.294867	6.495838	9.210546	9.585440	8.835652	353.396908	0.993031	19880253.428430	332.852891	649.129694	333.352891	451.370306	0.000000	0.000000	310888.761249	586.602424	529.982060	6827.000000	439.817628	169.683584	6.013902	9.083715	9.476950	8.690479	359.012928	0.992523	827716.717365	1.010579	0.001460
145	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_033049_147CALCAL_out.fit	146.000000	0.000000	58897.646748	2458897.646748	2458897.646400	2458897.649068	2458897.649882	1.068158	69.391301	-40.240000	60.000000	14.274703	58.390444	9.427473	15.000000	30.000000	44.000000	0.274186	5.054207	0.197855	0.000398	0.010115	0.000396	688.995399	499.674821	499.674821	1879568.953183	1165.809139	964.702622	684.288747	965.202622	416.211253	0.000000	0.000000	515351.557763	706.858347	676.233591	762.091036	11260.000000	729.073314	178.364830	2693.000000	5.953199	9.174259	9.405237	8.943281	352.882818	0.997305	2244578.440731	103.251930	884.438773	103.751930	216.061227	0.000000	0.000000	1569112.258095	1006.339952	1559.226836	29409.000000	2219.839752	179.661409	6.676945	9.479679	9.728825	9.230533	348.452332	0.996739	18098301.598734	333.894384	648.305509	334.394384	452.194491	0.000000	0.000000	310456.695088	588.549786	527.494364	6317.000000	439.206379	170.398812	6.257544	9.374979	9.687007	9.062952	0.275689	0.995578	759048.185966	1.005807	0.001460
