Label	slice	Saturated	J.D.-2400000	JD_UTC	JD	JD-OBS	JD-HELIO	AIRMASS	OBJCTALT	CCD-TEMP	EXPTIME	OBJCTRA	OBJCTDEC	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_C5	rel_flux_T6	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_err_C5	rel_flux_err_T6	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	rel_flux_SNR_C5	rel_flux_SNR_T6	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	RA_C4	DEC_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	FWHM_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	RA_C5	DEC_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	FWHM_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5	X(IJ)_T6	Y(IJ)_T6	X(FITS)_T6	Y(FITS)_T6	RA_T6	DEC_T6	Source-Sky_T6	Source_Error_T6	Source_SNR_T6	Peak_T6	Mean_T6	Sky/Pixel_T6	FWHM_T6	Width_T6	X-Width_T6	Y-Width_T6	Angle_T6	Roundness_T6	BJD_TDB	rel_flux_T1_dfn	rel_flux_err_T1_dfn
TIC_99869022-01-S001-R188-C001-B1-E-sG.fts	188	0	59192.973808000	2459192.973808000	2459192.973403000	2459192.973403000	2459192.975033000	1.161362000	59.276600000	-19.937500000	70	11.125381000	61.352722000	4.219583000	9	16	24	0.457791000	1.186922000	0.194658000	0.243363000	0.109378000	0.122088000	0.000837000	0.002582000	0.000595000	0.000673000	0.000456000	0.000439000	546.773041000	459.623024000	327.166360000	361.519169000	239.815483000	277.916204000	728332.462193000	779.435440000	1227.036338000	816.539041000	1227.536338000	821.960959000	11.125383000	61.352554000	333424.166709000	254.469005000	494.510739000	674.250609000	25504.087891000	1310.274180000	72.659274000	865	3.327506000	4.978953000	5.050591000	4.907315000	348.006020000	0.999008000	149.383434000	825.154918000	149.883434000	813.345082000	11.152835000	61.354990000	395292.413664000	533.161302000	741.412425000	27710.433594000	1553.401027000	77.649515000	3.535685000	5.083224000	5.318036000	4.848413000	339.654705000	0.985217000	429.743942000	1166.888430000	430.243942000	471.611570000	11.145668000	61.417504000	118674.883733000	335.905504000	353.298420000	8060.383789000	466.362824000	75.127103000	3.578387000	5.084202000	5.233078000	4.935325000	338.359197000	0.993539000	2042.942794000	585.986242000	2043.442794000	1052.513758000	11.104673000	61.308835000	142556.160780000	356.420498000	399.966224000	9148.750000000	560.210313000	72.838720000	3.711802000	5.143335000	5.332459000	4.954211000	332.323811000	0.983313000	1240.587602000	342.297482000	1241.087602000	1296.202518000	11.125129000	61.265640000	71809.004015000	288.774224000	248.668330000	5683.952148000	282.191554000	70.654157000	3.512762000	4.977067000	5.068166000	4.885968000	341.730346000	0.997925000	1337.673322000	327.731194000	1338.173322000	1310.768806000	11.122666000	61.262832000	88920.676144000	305.476382000	291.088547000	6665.007324000	349.436177000	69.831056000	3.432179000	5.040039000	5.126310000	4.953768000	337.737867000	0.997696000	2459192.976542000	1.000561943	0.001829373
TIC_99869022-01-S001-R189-C001-B1-E-sG.fts	189	0	59192.974815000	2459192.974815000	2459192.974410000	2459192.974410000	2459192.976040000	1.160624000	59.337700000	-19.968750000	70	11.125381000	61.352722000	4.225007000	9	16	24	0.456924000	1.187507000	0.194081000	0.243999000	0.109219000	0.121309000	0.000842000	0.002601000	0.000599000	0.000680000	0.000458000	0.000441000	542.592372000	456.579803000	324.202420000	359.048966000	238.449052000	275.119329000	720463.536227000	775.985510000	1228.748222000	817.056775000	1229.248222000	821.443225000	11.125393000	61.352674000	329196.781101000	254.469005000	492.322229000	668.661217000	25137.554688000	1293.661604000	73.706335000	897	3.416083000	4.892564000	4.995067000	4.790061000	17.923693000	0.997330000	151.192721000	825.627746000	151.692721000	812.872254000	11.152843000	61.355165000	391109.812138000	530.335700000	737.475928000	29991.833984000	1536.964442000	77.042913000	3.598470000	5.006058000	5.318523000	4.693593000	351.344069000	0.983035000	431.576925000	1167.393894000	432.076925000	471.106106000	11.145673000	61.417692000	117101.360443000	334.666044000	349.905114000	9166.377930000	460.179268000	76.986833000	3.593330000	4.992363000	5.185944000	4.798782000	350.697564000	0.993324000	2044.611570000	586.588565000	2045.111570000	1051.911435000	11.104684000	61.308907000	141312.286704000	355.791120000	397.177667000	10385.158203000	555.322196000	73.374683000	3.662075000	4.992996000	5.169332000	4.816661000	342.407229000	0.992550000	1242.318452000	342.864310000	1242.818452000	1295.635690000	11.125142000	61.265735000	70940.076942000	286.895233000	247.268231000	5422.208496000	278.776887000	69.629643000	3.388368000	4.844030000	4.980025000	4.708034000	15.649324000	0.995689000	1339.407266000	328.276082000	1339.907266000	1310.223918000	11.122679000	61.262916000	87398.942946000	303.409114000	288.056419000	7291.455566000	343.456143000	69.792485000	3.472137000	4.929121000	5.058530000	4.799713000	14.175950000	0.996445000	2459192.977549000	0.998315302	0.001839653
TIC_99869022-01-S001-R190-C001-B1-E-sG.fts	190	0	59192.975833000	2459192.975833000	2459192.975428000	2459192.975428000	2459192.977058000	1.159910000	59.397700000	-19.968750000	70	11.125381000	61.352722000	4.138947000	9	16	24	0.457417000	1.190108000	0.194200000	0.242603000	0.109559000	0.121316000	0.000844000	0.002611000	0.000599000	0.000678000	0.000459000	0.000443000	542.075695000	455.796335000	324.056034000	357.566162000	238.675800000	273.988825000	719066.764680000	775.637675000	1231.034992000	817.254522000	1231.534992000	821.245478000	11.125405000	61.352652000	328913.171520000	254.469005000	492.229051000	668.211620000	25920.197266000	1292.547089000	74.015715000	853	3.436368000	4.834600000	4.880269000	4.788931000	34.381725000	0.997280000	153.379591000	825.823023000	153.879591000	812.676977000	11.152897000	61.355347000	390742.016843000	530.516445000	736.531393000	31990.267578000	1535.519098000	77.628058000	3.452478000	4.881648000	5.093660000	4.669636000	341.123405000	0.987976000	433.731269000	1167.632139000	434.231269000	470.867861000	11.145708000	61.417739000	116934.316756000	334.267306000	349.822776000	9627.893555000	459.522828000	75.525092000	3.407993000	4.851304000	5.015357000	4.687252000	353.213152000	0.995170000	2046.841823000	586.738125000	2047.341823000	1051.761875000	11.104673000	61.308778000	140389.103607000	355.205391000	395.233595000	10367.713867000	551.694316000	73.644823000	3.560404000	4.992905000	5.158183000	4.827626000	344.771972000	0.994114000	1244.566892000	343.047770000	1245.066892000	1295.452230000	11.125167000	61.265834000	71001.327474000	286.811091000	247.554330000	5961.424316000	279.017586000	69.258473000	3.195893000	4.890914000	4.919202000	4.862625000	28.931771000	0.999527000	1341.645229000	328.462265000	1342.145229000	1310.037735000	11.122701000	61.263000000	87233.980058000	304.162606000	286.800475000	7548.430176000	342.807880000	70.406522000	3.555540000	4.884238000	4.952020000	4.816456000	18.522510000	0.998791000	2459192.978568000	0.999325673	0.001843899
TIC_99869022-01-S001-R191-C001-B1-E-sG.fts	191	0	59192.977025000	2459192.977025000	2459192.976620000	2459192.976620000	2459192.978250000	1.159095000	59.465700000	-19.937500000	70	11.125381000	61.352722000	4.176161000	9	16	24	0.459796000	1.188001000	0.193735000	0.242926000	0.110245000	0.120765000	0.000850000	0.002619000	0.000603000	0.000681000	0.000464000	0.000444000	540.942011000	453.624125000	321.069343000	356.590221000	237.830119000	272.096711000	714110.989595000	773.962042000	1227.558327000	817.919274000	1228.058327000	820.580726000	11.125375000	61.352512000	328345.708419000	254.469005000	491.726979000	667.739868000	24596.634766000	1290.317100000	75.065600000	887	3.390643000	5.111785000	5.007237000	5.216333000	61.705088000	0.994486000	149.945904000	826.503986000	150.445904000	811.996014000	11.152817000	61.354967000	387734.989423000	528.338945000	733.875465000	29742.128906000	1523.702227000	78.857868000	3.314489000	5.090473000	5.156360000	5.024586000	329.973999000	0.997312000	430.377119000	1168.280291000	430.877119000	470.219709000	11.145649000	61.417545000	115895.244271000	334.691062000	346.275290000	8794.062500000	455.439531000	77.068228000	3.481700000	5.119008000	5.118648000	5.119368000	313.325176000	0.999994000	2043.405465000	587.458760000	2043.905465000	1051.041240000	11.104673000	61.308750000	139570.978170000	353.890015000	394.390834000	9226.080078000	548.479286000	73.212601000	3.794837000	5.240772000	5.259189000	5.222356000	341.201927000	0.999921000	1241.105117000	343.757181000	1241.605117000	1294.742819000	11.125122000	61.265526000	70909.777730000	287.435127000	246.698371000	5341.094238000	278.657818000	70.247606000	3.422019000	5.069843000	5.014754000	5.124931000	67.413377000	0.999050000	1338.183744000	329.220588000	1338.683744000	1309.279412000	11.122660000	61.262718000	86239.292871000	302.848294000	284.760702000	5970.132812000	338.899006000	71.182033000	3.514328000	5.092025000	5.011922000	5.172129000	72.781297000	0.998545000	2459192.979760000	1.004300103	0.001856595
TIC_99869022-01-S001-R192-C001-B1-E-sG.fts	192	0	59192.978044000	2459192.978044000	2459192.977639000	2459192.977639000	2459192.979269000	1.158427000	59.521900000	-19.937500000	70	11.125381000	61.352722000	4.011454000	9	16	24	0.459044000	1.187602000	0.193935000	0.244170000	0.109185000	0.121449000	0.000849000	0.002617000	0.000601000	0.000685000	0.000462000	0.000445000	540.500101000	453.731155000	322.465589000	356.561096000	236.386343000	272.997761000	714332.399781000	774.094347000	1229.279211000	818.534629000	1229.779211000	819.965371000	11.125383000	61.352640000	327910.073038000	254.469005000	491.721948000	666.860762000	27957.826172000	1288.605161000	74.910160000	880	3.397669000	4.871616000	4.887192000	4.856041000	41.936904000	0.996410000	151.638083000	827.109641000	152.138083000	811.390359000	11.152876000	61.355361000	387795.725483000	528.573749000	733.664369000	32529.318359000	1523.940904000	78.487090000	3.268795000	4.866872000	5.032653000	4.701091000	349.452808000	0.994681000	432.070683000	1168.879949000	432.570683000	469.620051000	11.145683000	61.417723000	116031.294401000	333.341143000	348.085728000	8851.790039000	455.974174000	77.375277000	3.295181000	4.937548000	5.034869000	4.840226000	359.209896000	0.998446000	2045.095821000	588.047411000	2045.595821000	1050.452589000	11.104652000	61.308763000	140188.471107000	355.516011000	394.323932000	9720.204102000	550.905880000	74.889145000	3.501175000	5.002590000	5.121908000	4.883272000	355.156057000	0.997661000	1242.815393000	344.315559000	1243.315393000	1294.184441000	11.125147000	61.265841000	70316.908790000	286.921416000	245.073755000	6167.631836000	276.327991000	70.540062000	3.155355000	4.893667000	4.927779000	4.859555000	36.865756000	0.997524000	1339.889113000	329.751897000	1340.389113000	1308.748103000	11.122681000	61.263010000	86754.606642000	303.560483000	285.790185000	7262.185059000	340.924061000	71.406920000	3.274389000	4.925908000	5.028399000	4.823416000	15.508868000	0.997644000	2459192.980779000	1.002660414	0.001854416
TIC_99869022-01-S001-R193-C001-B1-E-sG.fts	193	0	59192.979062000	2459192.979062000	2459192.978657000	2459192.978657000	2459192.980287000	1.157783000	59.576400000	-19.968750000	70	11.125381000	61.352722000	3.915693000	9	16	24	0.458440000	1.187064000	0.194924000	0.241957000	0.110232000	0.121479000	0.000850000	0.002618000	0.000605000	0.000681000	0.000463000	0.000446000	539.630925000	453.431726000	322.302013000	355.281316000	237.966146000	272.674597000	712754.656219000	772.930166000	1230.421473000	818.256441000	1230.921473000	820.243559000	11.125397000	61.352625000	326755.284611000	254.469005000	491.010743000	665.474818000	31468.945312000	1284.067129000	75.078936000	892	3.246171000	4.540226000	4.473862000	4.606589000	54.654742000	0.992188000	152.741036000	826.899504000	153.241036000	811.600496000	11.152852000	61.355115000	386859.041670000	527.688860000	733.119591000	34799.714844000	1520.259969000	78.601247000	3.199500000	4.558775000	4.651440000	4.466110000	343.090295000	0.997608000	433.113600000	1168.706745000	433.613600000	469.793255000	11.145682000	61.417622000	116269.545977000	334.189524000	347.914993000	10163.564453000	456.910444000	77.340545000	3.383646000	4.607566000	4.638672000	4.576459000	24.484642000	0.999577000	2046.230465000	587.797724000	2046.730465000	1050.702276000	11.104689000	61.308892000	138858.316987000	353.702384000	392.585188000	10969.436523000	545.678705000	73.850432000	3.539959000	4.746947000	4.792439000	4.701456000	330.824001000	0.998666000	1243.971263000	344.097470000	1244.471263000	1294.402530000	11.125146000	61.265736000	70767.751585000	286.666172000	246.864675000	6509.000000000	278.099691000	70.310419000	3.082548000	4.613663000	4.597852000	4.629474000	47.802196000	0.995074000	1341.024952000	329.558533000	1341.524952000	1308.941467000	11.122684000	61.262929000	86585.041556000	303.340139000	285.438788000	7962.199219000	340.257713000	71.839883000	3.030877000	4.538042000	4.496143000	4.579942000	57.975129000	0.998220000	2459192.981797000	1.001265726	0.001856461
TIC_99869022-01-S001-R194-C001-B1-E-sG.fts	194	0	59192.980069000	2459192.980069000	2459192.979664000	2459192.979664000	2459192.981294000	1.157165000	59.628500000	-19.937500000	70	11.125381000	61.352722000	3.707977000	9	16	24	0.457048000	1.190363000	0.193009000	0.244456000	0.109049000	0.121275000	0.000844000	0.002610000	0.000597000	0.000681000	0.000458000	0.000443000	541.767108000	456.086420000	323.132144000	358.984811000	238.112337000	274.043368000	719624.249188000	775.685729000	1231.448005000	817.773032000	1231.948005000	820.726968000	11.125380000	61.352568000	328903.136564000	254.469005000	492.822003000	667.387280000	35830.253906000	1292.507654000	74.458921000	856	2.979951000	4.433720000	4.391068000	4.476372000	52.521952000	0.994507000	153.814790000	826.335019000	154.314790000	812.164981000	11.152828000	61.355022000	391083.176504000	530.408238000	737.324854000	39934.656250000	1536.859770000	76.883687000	3.105471000	4.493267000	4.650890000	4.335644000	346.408329000	0.993795000	434.204404000	1168.078581000	434.704404000	470.421419000	11.145660000	61.417562000	116423.176775000	333.997651000	348.574837000	10461.958008000	457.514175000	77.144691000	3.088852000	4.518720000	4.612766000	4.424673000	356.178685000	0.998238000	2047.245279000	587.317074000	2047.745279000	1051.182926000	11.104676000	61.308825000	141359.914620000	355.913021000	397.175451000	12450.136719000	555.509362000	74.385522000	3.092257000	4.564843000	4.643306000	4.486381000	352.949707000	0.998744000	1244.987983000	343.659247000	1245.487983000	1294.840753000	11.125129000	61.265634000	70757.981288000	286.577987000	246.906547000	7205.773438000	278.061296000	69.942538000	3.099434000	4.428414000	4.444078000	4.412749000	41.263518000	0.997041000	1342.063747000	329.057933000	1342.563747000	1309.442067000	11.122666000	61.262816000	87272.678490000	304.251931000	286.843466000	8154.928223000	342.959955000	70.708796000	2.966207000	4.428436000	4.413355000	4.443518000	50.790062000	0.998849000	2459192.982804000	0.998523282	0.001843906
TIC_99869022-01-S001-R195-C001-B1-E-sG.fts	195	0	59192.981262000	2459192.981262000	2459192.980856000	2459192.980856000	2459192.982486000	1.156469000	59.687800000	-19.968750000	70	11.125381000	61.352722000	3.677267000	9	16	24	0.457210000	1.188249000	0.195141000	0.243189000	0.108759000	0.120827000	0.000841000	0.002596000	0.000599000	0.000675000	0.000456000	0.000441000	543.485830000	457.664630000	325.658289000	360.017395000	238.439869000	274.168906000	723552.353987000	777.511922000	1230.315339000	817.555938000	1230.815339000	820.944062000	11.125393000	61.352640000	330815.386595000	254.469005000	494.100476000	669.530597000	36581.285156000	1300.022322000	74.686041000	849	3.043981000	4.423952000	4.316911000	4.530992000	63.954833000	0.993804000	152.645414000	826.087720000	153.145414000	812.412280000	11.152796000	61.355095000	392898.783597000	531.917506000	738.646085000	37852.125000000	1543.994655000	78.505260000	3.104771000	4.509152000	4.577760000	4.440544000	340.767000000	0.998490000	433.068343000	1167.909108000	433.568343000	470.590892000	11.145639000	61.417527000	118140.857655000	335.982633000	351.627870000	10812.647461000	464.264234000	77.312249000	3.078677000	4.520237000	4.550856000	4.489619000	13.059175000	0.999772000	2046.116756000	587.060622000	2046.616756000	1051.439378000	11.104723000	61.308966000	141538.970490000	355.357676000	398.300023000	11837.356445000	556.213007000	75.206039000	3.170399000	4.593590000	4.599761000	4.587420000	318.588366000	0.999538000	1243.865613000	343.367338000	1244.365613000	1295.132662000	11.125142000	61.265858000	70973.742246000	287.097801000	247.211027000	7786.725098000	278.909183000	71.002748000	2.951860000	4.381300000	4.268581000	4.494020000	67.955384000	0.994875000	1340.926940000	328.828912000	1341.426940000	1309.671088000	11.122684000	61.263055000	87424.606233000	304.718535000	286.902818000	8882.365234000	343.556993000	71.283107000	3.005935000	4.413775000	4.403503000	4.424047000	48.749479000	0.998728000	2459192.983996000	0.999048813	0.001837668
TIC_99869022-01-S001-R196-C001-B1-E-sG.fts	196	0	59192.982454000	2459192.982454000	2459192.982049000	2459192.982049000	2459192.983678000	1.155797000	59.744700000	-19.968750000	70	11.125381000	61.352722000	3.821264000	9	16	24	0.458172000	1.192118000	0.193403000	0.243019000	0.109401000	0.121315000	0.000843000	0.002611000	0.000598000	0.000676000	0.000459000	0.000442000	543.221503000	456.585993000	323.315793000	359.271445000	238.586663000	274.403889000	721414.861220000	776.601089000	1227.900304000	817.782408000	1228.400304000	820.717592000	11.125399000	61.352664000	330531.786525000	254.469005000	493.584231000	669.656293000	30317.103516000	1298.907844000	74.047458000	867	3.195210000	4.607823000	4.575881000	4.639765000	47.950279000	0.981813000	150.253746000	826.375913000	150.753746000	812.124087000	11.152825000	61.355101000	392319.900214000	531.121963000	738.662544000	36226.507812000	1541.719787000	77.880118000	3.187786000	4.587398000	4.732238000	4.442558000	9.467699000	0.995552000	430.656464000	1168.143862000	431.156464000	470.356138000	11.145664000	61.417573000	116912.657494000	335.266374000	348.715727000	10915.776367000	459.437712000	77.014969000	3.177146000	4.618516000	4.707729000	4.529303000	27.403651000	0.995510000	2043.692422000	587.323187000	2044.192422000	1051.176813000	11.104710000	61.308991000	141041.864347000	354.874562000	397.441461000	11593.842773000	554.259504000	74.798693000	3.516348000	4.730735000	4.783432000	4.678037000	29.585991000	0.998110000	1241.434259000	343.678249000	1241.934259000	1294.821751000	11.125146000	61.265840000	71140.439165000	287.539937000	247.410637000	6911.338379000	279.564260000	71.397489000	3.225480000	4.542410000	4.545655000	4.539165000	44.639817000	0.987082000	1338.510575000	329.102385000	1339.010575000	1309.397615000	11.122685000	61.263031000	87518.769319000	304.708736000	287.221071000	8478.275391000	343.927031000	71.883970000	2.948349000	4.575370000	4.554232000	4.596507000	46.971317000	0.981943000	2459192.985189000	1.001044146	0.001841842
TIC_99869022-01-S001-R197-C001-B1-E-sG.fts	197	0	59192.983472000	2459192.983472000	2459192.983067000	2459192.983067000	2459192.984696000	1.155254000	59.791400000	-19.968750000	70	11.125381000	61.352722000	4.102973000	9	16	24	0.457872000	1.191950000	0.193871000	0.242095000	0.109777000	0.121211000	0.000842000	0.002607000	0.000597000	0.000676000	0.000458000	0.000441000	544.108655000	457.295430000	324.979652000	358.310235000	239.742105000	274.880487000	723531.488668000	777.689118000	1229.823154000	818.283765000	1230.323154000	820.216235000	11.125398000	61.352575000	331285.114579000	254.469005000	493.876354000	670.785536000	26568.070312000	1301.868236000	74.753603000	862	3.342145000	4.718064000	4.854634000	4.581493000	26.819801000	0.990481000	152.226579000	826.887068000	152.726579000	811.612932000	11.152847000	61.355014000	393445.740242000	531.866709000	739.745003000	30635.769531000	1546.144059000	77.745543000	3.386712000	4.762540000	5.050478000	4.474602000	355.360771000	0.985098000	432.600607000	1168.656573000	433.100607000	469.843427000	11.145680000	61.417556000	117493.055519000	334.956769000	350.770805000	9725.588867000	461.718532000	76.654264000	3.535238000	4.753530000	4.963576000	4.543483000	6.318787000	0.991829000	2045.630226000	587.828419000	2046.130226000	1050.671581000	11.104691000	61.308855000	141022.619770000	356.219769000	395.886563000	10984.658203000	554.183877000	74.930851000	3.580043000	4.870021000	5.067554000	4.672487000	354.030224000	0.993148000	1243.376733000	344.144176000	1243.876733000	1294.355824000	11.125144000	61.265648000	71570.073137000	287.801331000	248.678743000	5853.097656000	281.252615000	70.682169000	3.367994000	4.813952000	4.973613000	4.654290000	17.995645000	0.993294000	1340.433023000	329.596992000	1340.933023000	1308.903008000	11.122682000	61.262842000	87700.030980000	304.804419000	287.725589000	7272.150879000	344.639344000	71.369507000	3.584440000	4.778712000	4.880690000	4.676734000	21.323845000	0.996636000	2459192.986207000	1.000484060	0.001839832
