pl_name,default_flag,soltype,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,sy_dist,sy_disterr1,sy_disterr2,sy_jmag,sy_jmagerr1,sy_jmagerr2
EPIC 246851721 b,1,Published Confirmed,6.18023500,0.00001400,-0.00001400,0,0.072290,0.000740,-0.000750,0,11.781,0.493,-0.493,0,1.051,0.044,-0.044,0,953.49000,349.61300,-381.39600,0,3.00000,1.10000,-1.20000,0,Mass,3.10000,1.30000,-1.30000,0,,,,,642.00,30.00,-29.00,0,1401,16,-16,0,86.210,0.170,-0.170,0,0.6470,0.0170,-0.0180,0,6202.00,52.00,-50.00,0,1.59,0.03,-0.03,0,1.32,0.04,-0.04,0,0.141,0.082,-0.085,0,0.526,0.025,-0.024,0,4.16,0.02,-0.02,0,3.020,0.440,-0.460,0,,,,,372.6320000,19.4560000,-17.6440000,10.1990000,0.0420000,-0.0420000
EPIC 248847494 b,1,Published Confirmed,3650.00000000,1280.00000000,-1130.00000000,0,4.500000,1.000000,-1.000000,0,12.442,0.785,-0.785,0,1.110,0.070,-0.070,0,4131.79000,,,1,13.00000,,,1,Mass,,,,,0.000000,,,0,0.19,0.12,-0.07,0,183,25,-18,0,89.870,0.020,-0.030,0,0.7900,0.0400,-0.0700,0,4898.00,68.00,-68.00,0,2.70,0.12,-0.12,0,0.90,0.09,-0.09,0,-0.230,0.040,-0.040,0,,,,,3.52,,,0,,,,,,,,,551.8860000,12.7520000,-12.7520000,10.7650000,0.0230000,-0.0230000
EPIC 249893012 b,1,Published Confirmed,3.59510000,0.00030000,-0.00030000,0,0.047000,0.005000,-0.007000,0,1.950,0.090,-0.080,0,0.174,0.008,-0.007,0,8.75000,1.09000,-1.08000,0,0.02753,0.00343,-0.00340,0,Mass,6.39000,1.19000,-1.04000,0,0.060000,0.080000,-0.040000,0,1037.00,482.00,-207.00,0,1616,149,-79,0,86.140,2.600,-3.500,0,0.4200,0.2800,-0.2500,0,5430.00,85.00,-85.00,0,1.71,0.04,-0.04,0,1.05,0.05,-0.05,0,0.200,0.050,-0.050,0,,,,,3.99,0.03,-0.03,0,9.000,0.500,-0.600,0,41.00,10.00,-10.00,0,321.2960000,4.1890000,-4.0850000,10.2160000,0.0260000,-0.0260000
EPIC 249893012 c,1,Published Confirmed,15.62400000,0.00100000,-0.00100000,0,0.130000,0.010000,-0.020000,0,3.670,0.170,-0.140,0,0.327,0.015,-0.012,0,14.67000,1.84000,-1.89000,0,0.04616,0.00579,-0.00595,0,Mass,1.62000,0.30000,-0.29000,0,0.070000,0.080000,-0.050000,0,160.00,68.00,-29.00,0,990,92,-49,0,87.940,0.740,-1.050,0,0.6000,0.1500,-0.2100,0,5430.00,85.00,-85.00,0,1.71,0.04,-0.04,0,1.05,0.05,-0.05,0,0.200,0.050,-0.050,0,,,,,3.99,0.03,-0.03,0,9.000,0.500,-0.600,0,41.00,10.00,-10.00,0,321.2960000,4.1890000,-4.0850000,10.2160000,0.0260000,-0.0260000
EPIC 249893012 d,1,Published Confirmed,35.74700000,0.00500000,-0.00500000,0,0.220000,0.020000,-0.040000,0,3.940,0.130,-0.120,0,0.352,0.012,-0.011,0,10.18000,2.46000,-2.42000,0,0.03203,0.00774,-0.00761,0,Mass,0.91000,0.25000,-0.23000,0,0.150000,0.210000,-0.110000,0,53.00,23.00,-10.00,0,752,69,-37,0,89.470,0.360,-0.500,0,0.2500,0.2300,-0.1700,0,5430.00,85.00,-85.00,0,1.71,0.04,-0.04,0,1.05,0.05,-0.05,0,0.200,0.050,-0.050,0,,,,,3.99,0.03,-0.03,0,9.000,0.500,-0.600,0,41.00,10.00,-10.00,0,321.2960000,4.1890000,-4.0850000,10.2160000,0.0260000,-0.0260000
G 9-40 b,1,Published Confirmed,5.74600700,0.00000600,-0.00000600,0,0.038500,0.007800,-0.005300,0,2.025,0.096,-0.097,0,0.181,0.009,-0.009,0,11.70000,,,1,0.03681,,,1,Mass,,,,,0.000000,,,0,7.20,2.50,-2.20,0,456,35,-40,0,88.570,0.630,-0.470,0,0.6720,0.1000,-0.2200,0,3348.00,32.00,-32.00,0,0.31,0.01,-0.01,0,0.29,0.02,-0.02,0,0.040,0.100,-0.110,0,-1.971,0.011,-0.012,0,4.93,0.03,-0.03,0,9.900,2.600,-4.100,0,29.85,1.01,-0.94,0,27.9276000,0.0451000,-0.0450000,10.0580000,0.0220000,-0.0220000
GJ 1132 b,1,Published Confirmed,1.62893100,0.00002700,-0.00002700,0,0.015300,0.000500,-0.000500,0,1.130,0.056,-0.056,0,0.101,0.005,-0.005,0,1.66000,0.23000,-0.23000,0,0.00522,0.00072,-0.00072,0,Mass,6.30000,1.30000,-1.30000,0,0.220000,,,0,,,,,529,9,-9,0,,,,,,,,,3270.00,140.00,-140.00,0,0.21,0.01,-0.01,0,0.18,0.02,-0.02,0,,,,,-2.359,0.032,-0.035,0,,,,,,,,,122.30,6.00,-5.00,0,12.6130000,0.0070000,-0.0070000,9.2450000,0.0260000,-0.0260000
GJ 1214 b,1,Published Confirmed,1.58040433,0.00000013,-0.00000013,0,0.014900,0.000260,-0.000260,0,2.742,0.050,-0.053,0,0.245,0.004,-0.005,0,8.17000,0.43000,-0.43000,0,0.02571,0.00135,-0.00135,0,Mass,2.20000,0.17000,-0.16000,0,0.063000,,,1,21.00,2.70,-2.50,0,596,19,-19,0,88.700,0.100,-0.100,0,0.3250,0.0250,-0.0250,0,3250.00,100.00,-100.00,0,0.21,0.01,-0.01,0,0.18,0.01,-0.01,0,0.290,0.120,-0.120,0,-2.337,0.062,-0.061,0,5.03,0.04,-0.04,0,,,,,124.70,5.00,-4.80,0,14.6427000,0.0372000,-0.0372000,9.7500000,0.0240000,-0.0240000
GJ 1252 b,1,Published Confirmed,0.51823310,0.00000840,-0.00000840,0,,,,,1.193,0.074,-0.074,0,0.106,0.007,-0.007,0,1.32000,0.28000,-0.28000,0,0.00415,0.00088,-0.00088,0,Mass,4.20000,1.30000,-1.10000,0,0.000000,,,0,,,,,,,,,,,,,,,,,3458.00,140.00,-133.00,0,0.39,0.02,-0.02,0,0.38,0.02,-0.02,0,0.100,0.100,-0.100,0,-1.708,0.054,-0.054,0,,,,,,,,,64.00,4.00,-4.00,0,20.3730000,0.0192000,-0.0192000,8.6970000,0.0190000,-0.0190000
GJ 143 b,1,Published Confirmed,35.61253000,0.00060000,-0.00062000,0,0.191500,0.005800,-0.006300,0,2.610,0.170,-0.160,0,0.233,0.015,-0.014,0,22.70000,2.20000,-1.90000,0,0.07142,0.00692,-0.00598,0,Mass,7.00000,1.60000,-1.30000,0,0.188000,0.076000,-0.078000,0,,,,,422,15,-14,0,89.330,0.150,-0.110,0,0.5870,0.0970,-0.1500,0,4640.00,100.00,-100.00,0,0.69,0.03,-0.03,0,0.73,0.07,-0.07,0,0.003,0.060,-0.060,0,-0.686,0.000,0.000,0,4.61,0.05,-0.06,0,3.800,3.700,-3.700,0,,,,,16.3200000,0.0071000,-0.0071000,6.0810000,0.0200000,-0.0200000
GJ 3090 b,1,Published Confirmed,2.85313600,0.00006400,-0.00003800,0,0.031650,0.000270,-0.000270,0,2.130,0.110,-0.110,0,0.190,0.010,-0.010,0,3.34000,0.72000,-0.72000,0,0.01051,0.00227,-0.00227,0,Mass,1.89000,0.52000,-0.45000,0,0.320000,,,1,,,,,693,18,-18,0,87.140,0.790,-0.300,0,0.6310,0.0930,-0.2600,0,3556.00,70.00,-70.00,0,0.52,0.02,-0.02,0,0.52,0.01,-0.01,0,-0.060,0.120,-0.120,0,-1.342,0.017,-0.016,0,4.73,0.03,-0.03,0,,,,,,,,,22.4751000,0.0260500,-0.0260500,8.1680000,0.0210000,-0.0210000
GJ 3470 b,1,Published Confirmed,3.33664960,0.00000390,-0.00000330,0,0.035500,0.001900,-0.001900,0,4.570,0.180,-0.180,0,0.408,0.016,-0.016,0,13.90000,1.50000,-1.50000,0,0.04373,0.00472,-0.00472,0,Mass,0.80000,0.13000,-0.13000,0,,,,,,,,,594,96,-96,0,89.130,0.260,-0.340,0,,,,,3600.00,100.00,-100.00,0,0.55,0.02,-0.02,0,0.54,0.05,-0.04,0,0.200,0.100,-0.100,0,,,,,4.70,0.05,-0.05,0,,,,,,,,,29.4214000,0.0508000,-0.0507000,8.7940000,0.0260000,-0.0260000
GJ 3473 b,1,Published Confirmed,1.19800350,0.00000180,-0.00000190,0,0.015890,0.000620,-0.000620,0,1.264,0.050,-0.049,0,0.113,0.004,-0.004,0,1.86000,0.30000,-0.30000,0,0.00585,0.00094,-0.00094,0,Mass,5.03000,1.07000,-0.93000,0,0.000000,,,0,59.40,5.00,-4.50,0,773,16,-15,0,87.950,0.470,-0.450,0,0.3360,0.0660,-0.0740,0,3347.00,54.00,-54.00,0,0.36,0.01,-0.01,0,0.36,0.02,-0.02,0,0.110,0.190,-0.190,0,-1.824,0.005,-0.006,0,4.81,0.06,-0.06,0,,,,,168.30,4.20,-4.20,0,27.3644000,0.0376000,-0.0376000,9.6270000,0.0230000,-0.0230000
GJ 367 b,1,Published Confirmed,0.32192250,0.00000020,-0.00000020,0,0.007090,0.000270,-0.000270,0,0.699,0.024,-0.024,0,0.062,0.002,-0.002,0,0.63300,0.05000,-0.05000,0,0.00199,0.00016,-0.00016,0,Mass,10.20000,1.30000,-1.30000,0,0.060000,0.070000,-0.040000,0,579.00,57.00,-52.00,0,1365,32,-32,0,79.890,0.870,-0.850,0,0.5840,0.0340,-0.0370,0,3522.00,70.00,-70.00,0,0.46,0.01,-0.01,0,0.46,0.01,-0.01,0,-0.010,0.120,-0.120,0,-1.539,0.042,-0.043,0,4.78,0.03,-0.03,0,,,,,51.30,0.13,-0.13,0,9.4126300,0.0028350,-0.0028350,6.6320000,0.0230000,-0.0230000
GJ 3929 b,1,Published Confirmed,2.61623500,0.00000500,-0.00000500,0,0.025200,0.000500,-0.000500,0,1.090,0.040,-0.040,0,0.097,0.004,-0.004,0,1.75000,0.44000,-0.45000,0,0.00551,0.00138,-0.00142,0,Mass,7.30000,2.00000,-2.00000,0,0.000000,,,0,17.30,0.70,-0.70,0,568,6,-6,0,88.442,0.008,-0.008,0,0.1100,0.0600,-0.0700,0,3384.00,88.00,-88.00,0,0.32,0.01,-0.01,0,0.31,0.03,-0.02,0,-0.020,0.120,-0.120,0,-1.963,0.019,-0.016,0,4.89,0.05,-0.05,0,7.100,4.100,-4.900,0,,,,,15.8095000,0.0096000,-0.0095000,8.6940000,0.0240000,-0.0240000
GJ 436 b,1,Published Confirmed,2.64388312,0.00000057,-0.00000057,0,0.029100,0.001500,-0.001500,0,4.170,0.168,-0.168,0,0.372,0.015,-0.015,0,22.10000,2.30000,-2.30000,0,0.07000,0.00700,-0.00700,0,Mass,1.80000,0.29000,-0.29000,0,0.138270,0.000180,-0.000180,0,,,,,,,,,86.440,0.170,-0.160,0,0.7360,0.0420,-0.0410,0,,,,,0.46,0.02,-0.02,0,0.47,0.07,-0.07,0,,,,,,,,,4.79,0.05,-0.04,0,,,,,,,,,9.7532100,0.0089800,-0.0089600,6.9000000,0.0240000,-0.0240000
GJ 486 b,1,Published Confirmed,1.46711900,0.00003100,-0.00003000,0,0.017340,0.000260,-0.000270,0,1.305,0.063,-0.067,0,0.116,0.006,-0.006,0,2.82000,0.11000,-0.12000,0,0.00887,0.00035,-0.00038,0,Mass,7.00000,1.20000,-1.00000,0,0.050000,,,0,40.30,1.50,-1.40,0,701,13,-13,0,88.400,1.100,-1.400,0,,,,,3340.00,54.00,-54.00,0,0.33,0.01,-0.01,0,0.32,0.01,-0.01,0,0.070,0.160,-0.160,0,-1.917,0.008,-0.008,0,,,,,,,,,130.10,1.60,-1.20,0,8.0742600,0.0040950,-0.0040950,7.1950000,0.0260000,-0.0260000
GJ 9827 b,1,Published Confirmed,1.20898190,0.00000710,-0.00000710,0,0.018800,0.000160,-0.000160,0,1.577,0.027,-0.031,0,0.141,0.002,-0.003,0,5.14000,0.47000,-0.47000,0,0.01617,0.00148,-0.00148,0,Mass,7.19000,0.81000,-0.76000,0,0.063000,,,1,318.00,16.00,-16.00,0,1175,14,-14,0,86.070,0.410,-0.340,0,,,,,4305.00,49.00,-49.00,0,0.60,0.01,0.00,0,0.61,0.01,-0.01,0,-0.260,0.090,-0.090,0,,,,,,,,,10.000,3.000,-5.000,0,28.90,1.09,-0.70,0,29.6610000,0.0543000,-0.0541000,7.9840000,0.0200000,-0.0200000
GJ 9827 c,1,Published Confirmed,3.64809600,0.00006300,-0.00006300,0,0.039250,0.000330,-0.000330,0,1.241,0.024,-0.026,0,0.111,0.002,-0.002,0,1.30000,,,1,0.00409,,,1,Mass,3.70000,,,1,0.094000,,,1,73.00,3.70,-3.70,0,813,10,-10,0,88.190,0.210,-0.180,0,,,,,4305.00,49.00,-49.00,0,0.60,0.01,0.00,0,0.61,0.01,-0.01,0,-0.260,0.090,-0.090,0,,,,,,,,,10.000,3.000,-5.000,0,28.90,1.09,-0.70,0,29.6610000,0.0543000,-0.0541000,7.9840000,0.0200000,-0.0200000
GJ 9827 d,1,Published Confirmed,6.20147000,0.00006300,-0.00006300,0,0.055900,0.000460,-0.000460,0,2.022,0.046,-0.043,0,0.180,0.004,-0.004,0,3.53000,0.87000,-0.88000,0,0.01111,0.00274,-0.00277,0,Mass,2.34000,0.62000,-0.59000,0,0.130000,,,1,36.00,1.90,-1.90,0,681,8,-8,0,87.443,0.045,-0.045,0,,,,,4305.00,49.00,-49.00,0,0.60,0.01,0.00,0,0.61,0.01,-0.01,0,-0.260,0.090,-0.090,0,,,,,,,,,10.000,3.000,-5.000,0,28.90,1.09,-0.70,0,29.6610000,0.0543000,-0.0541000,7.9840000,0.0200000,-0.0200000
GPX-1 b,1,Published Confirmed,1.74457900,0.00000800,-0.00000800,0,0.033800,0.000300,-0.000300,0,16.477,1.121,-1.121,0,1.470,0.100,-0.100,0,6261.21962,508.52545,-508.52545,0,19.70000,1.60000,-1.60000,0,Mass,8.22242,1.72406,-1.32620,0,0.000000,,,0,4650.00,370.00,-370.00,0,2300,48,-48,0,79.900,0.700,-0.600,0,0.8200,0.0200,-0.0300,0,7000.00,200.00,-200.00,0,1.56,0.10,-0.10,0,1.68,0.10,-0.10,0,0.350,0.100,-0.100,0,0.727,0.031,-0.034,0,4.27,0.05,-0.05,0,0.270,0.090,-0.150,0,,,,,655.0130000,17.1020000,-16.2690000,11.3570000,0.0260000,-0.0260000
Gaia-1 b,1,Published Confirmed,3.05252400,0.00001700,-0.00001700,0,0.040470,0.000940,-0.000940,0,13.776,0.235,-0.235,0,1.229,0.021,-0.021,0,533.95172,34.96112,-34.96112,0,1.68000,0.11000,-0.11000,0,Mass,,,,,,,,,,,,,,,,,85.730,0.470,-0.410,0,,,,,5470.00,110.00,-110.00,0,0.95,0.03,-0.03,0,0.95,0.07,-0.07,0,,,,,,,,,,,,,,,,,,,,,363.6600000,3.0580000,-3.0080000,11.7110000,0.0230000,-0.0230000
Gaia-2 b,1,Published Confirmed,3.69152240,0.00000390,-0.00000390,0,0.046700,0.001500,-0.001500,0,14.818,0.146,-0.146,0,1.322,0.013,-0.013,0,259.66581,14.93794,-14.93794,0,0.81700,0.04700,-0.04700,0,Mass,,,,,,,,,,,,,,,,,85.210,0.250,-0.250,0,,,,,5720.00,84.00,-84.00,0,1.06,0.03,-0.03,0,1.00,0.10,-0.10,0,,,,,,,,,,,,,,,,,,,,,209.2290000,1.1340000,-1.1210000,10.1280000,0.0220000,-0.0220000
HAT-P-1 b,1,Published Confirmed,4.46529976,0.00000055,-0.00000055,0,0.055610,0.000820,-0.000830,0,14.785,0.213,-0.213,0,1.319,0.019,-0.019,0,166.86075,6.03877,-6.03877,0,0.52500,0.01900,-0.01900,0,Mass,0.28200,0.01000,-0.00900,0,,,,,,,,,1322,14,-15,0,85.634,0.056,-0.056,0,0.7501,0.0064,-0.0069,0,5980.00,49.00,-49.00,0,1.17,0.03,-0.03,0,1.15,0.05,-0.05,0,0.130,0.008,-0.008,0,,,,,4.36,0.01,-0.01,0,,,,,,,,,158.9790000,0.9770000,-0.9650000,9.1560000,0.0260000,-0.0260000
HAT-P-12 b,1,Published Confirmed,3.21305980,0.00000210,-0.00000210,0,0.038400,0.000300,-0.000300,0,10.749,0.325,-0.235,0,0.959,0.029,-0.021,0,67.05900,3.81400,-3.81400,0,0.21100,0.01200,-0.01200,0,Mass,0.31920,0.01600,-0.01600,0,0.000000,,,0,,,,,963,16,-16,0,89.000,0.400,-0.400,0,0.2110,0.0660,-0.0780,0,4650.00,60.00,-60.00,0,0.70,0.02,-0.01,0,0.73,0.02,-0.02,0,-0.290,0.050,-0.050,0,-0.678,0.040,-0.020,0,4.61,0.01,-0.01,0,2.500,2.000,-2.000,0,,,,,142.7510000,0.4530000,-0.4500000,10.7940000,0.0230000,-0.0230000
HAT-P-13 b,1,Published Confirmed,2.91625000,0.00001500,-0.00001500,0,,,,,14.258,0.729,-0.729,0,1.272,0.065,-0.065,0,270.46200,12.07700,-12.07700,0,0.85100,0.03800,-0.03800,0,Mass,,,,,0.013300,0.004100,-0.004100,0,,,,,,,,,83.400,0.680,-0.680,0,0.6790,0.0430,-0.0430,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.8100000,2.2280000,-2.1880000,9.3280000,0.0180000,-0.0180000
HAT-P-14 b,1,Published Confirmed,4.62767000,0.00000500,-0.00000500,0,,,,,15.917,1.345,-1.345,0,1.420,0.120,-0.120,0,1093.33520,200.23290,-200.23290,0,3.44000,0.63000,-0.63000,0,Mass,,,,,0.110000,0.010000,-0.010000,0,,,,,,,,,83.500,0.300,-0.300,0,,,,,6600.00,90.00,-90.00,0,1.82,0.15,-0.15,0,2.65,0.73,-0.73,0,0.110,,,0,,,,,4.25,0.03,-0.03,0,,,,,,,,,222.6630000,1.2570000,-1.2440000,9.0940000,0.0210000,-0.0210000
HAT-P-15 b,1,Published Confirmed,10.86350000,0.00002700,-0.00002700,0,,,,,11.882,0.785,-0.785,0,1.060,0.070,-0.070,0,616.59020,95.34900,-95.34900,0,1.94000,0.30000,-0.30000,0,Mass,,,,,0.190000,0.020000,-0.020000,0,,,,,,,,,89.100,0.200,-0.200,0,,,,,5568.00,90.00,-90.00,0,1.07,0.07,-0.07,0,1.00,0.23,-0.23,0,0.220,,,0,,,,,4.38,0.03,-0.03,0,,,,,,,,,192.5160000,2.0530000,-2.0100000,10.1940000,0.0230000,-0.0230000
HAT-P-16 b,1,Published Confirmed,2.77596000,0.00000300,-0.00000300,0,0.041300,0.000400,-0.000400,0,14.448,0.740,-0.740,0,1.289,0.066,-0.066,0,1332.60500,29.87500,-29.87500,0,4.19300,0.09400,-0.09400,0,Mass,2.42000,0.35000,-0.35000,0,0.036000,0.004000,-0.004000,0,,,,,1626,40,-40,0,86.600,0.700,-0.700,0,0.4390,0.0650,-0.0980,0,6158.00,80.00,-80.00,0,1.24,0.05,-0.05,0,1.22,0.04,-0.04,0,0.170,0.080,-0.080,0,0.294,0.046,-0.051,0,4.34,0.03,-0.03,0,2.000,0.800,-0.800,0,,,,,226.6370000,4.4710000,-4.3050000,9.8500000,0.0220000,-0.0220000
HAT-P-17 b,1,Published Confirmed,10.33852000,0.00000900,-0.00000900,0,,,,,11.769,0.448,-0.448,0,1.050,0.040,-0.040,0,184.34140,19.06980,-19.06980,0,0.58000,0.06000,-0.06000,0,Mass,,,,,0.350000,0.010000,-0.010000,0,,,,,,,,,89.200,0.150,-0.150,0,,,,,5246.00,80.00,-80.00,0,0.87,0.04,-0.04,0,0.99,0.15,-0.15,0,0.000,,,0,,,,,4.53,0.02,-0.02,0,,,,,,,,,92.3831000,0.4851000,-0.4802000,9.0170000,0.0220000,-0.0220000
HAT-P-18 b,1,Published Confirmed,5.50802300,0.00000600,-0.00000600,0,0.055900,0.000700,-0.000700,0,11.153,0.583,-0.583,0,0.995,0.052,-0.052,0,62.61000,4.13200,-4.13200,0,0.19700,0.01300,-0.01300,0,Mass,0.25000,0.04000,-0.04000,0,0.084000,0.048000,-0.048000,0,,,,,852,28,-28,0,88.800,0.300,-0.300,0,0.3240,0.0550,-0.0780,0,4803.00,80.00,-80.00,0,0.75,0.04,-0.04,0,0.77,0.03,-0.03,0,0.100,0.080,-0.080,0,-0.569,0.060,-0.070,0,4.57,0.04,-0.04,0,12.400,4.400,-6.400,0,,,,,161.4000000,0.6100000,-0.6050000,10.8220000,0.0200000,-0.0200000
HAT-P-19 b,1,Published Confirmed,4.00877800,0.00000600,-0.00000600,0,0.046600,0.000800,-0.000800,0,12.689,0.807,-0.807,0,1.132,0.072,-0.072,0,92.80200,5.72100,-5.72100,0,0.29200,0.01800,-0.01800,0,Mass,0.25000,0.04000,-0.04000,0,0.067000,0.042000,-0.042000,0,,,,,1010,42,-42,0,88.200,0.400,-0.400,0,0.4040,0.0610,-0.0880,0,4990.00,130.00,-130.00,0,0.82,0.05,-0.05,0,0.84,0.04,-0.04,0,0.230,0.080,-0.080,0,-0.432,0.085,-0.077,0,4.54,0.05,-0.05,0,8.800,5.200,-5.200,0,,,,,202.0780000,1.4710000,-1.4510000,11.0950000,0.0200000,-0.0200000
HAT-P-20 b,1,Published Confirmed,2.87531700,0.00000400,-0.00000400,0,0.036100,0.000500,-0.000500,0,9.718,0.370,-0.370,0,0.867,0.033,-0.033,0,2302.89900,59.43200,-59.43200,0,7.24600,0.18700,-0.18700,0,Mass,13.78000,1.50000,-1.50000,0,0.015000,0.005000,-0.005000,0,,,,,970,23,-23,0,86.800,0.200,-0.200,0,0.6310,0.0250,-0.0280,0,4595.00,80.00,-80.00,0,0.69,0.02,-0.02,0,0.76,0.03,-0.03,0,0.350,0.080,-0.080,0,-0.721,0.043,-0.048,0,4.63,0.02,-0.02,0,6.700,5.700,-3.800,0,,,,,71.0374000,0.1994000,-0.1983000,9.2760000,0.0220000,-0.0220000
HAT-P-21 b,1,Published Confirmed,4.12448000,0.00000700,-0.00000700,0,,,,,12.442,1.793,-1.793,0,1.110,0.160,-0.160,0,1547.83210,498.99310,-498.99310,0,4.87000,1.57000,-1.57000,0,Mass,,,,,0.230000,0.020000,-0.020000,0,,,,,,,,,87.200,0.700,-0.700,0,,,,,5588.00,80.00,-80.00,0,1.21,0.17,-0.17,0,1.24,0.60,-0.60,0,0.010,,,0,,,,,4.33,0.06,-0.06,0,,,,,,,,,277.2780000,3.2150000,-3.1440000,10.5030000,0.0220000,-0.0220000
HAT-P-22 b,1,Published Confirmed,3.21222000,0.00000900,-0.00000900,0,,,,,12.890,2.130,-2.130,0,1.150,0.190,-0.190,0,785.04010,101.70560,-101.70560,0,2.47000,0.32000,-0.32000,0,Mass,,,,,0.020000,0.010000,-0.010000,0,,,,,,,,,86.900,0.550,-0.550,0,,,,,5302.00,80.00,-80.00,0,1.11,0.05,-0.05,0,1.13,0.22,-0.22,0,0.240,,,0,,,,,4.36,0.04,-0.04,0,,,,,,,,,81.7647000,0.2505000,-0.2489000,8.2930000,0.0230000,-0.0230000
HAT-P-23 b,1,Published Confirmed,1.21288400,0.00000200,-0.00000200,0,0.023200,0.000200,-0.000200,0,15.334,1.009,-1.009,0,1.368,0.090,-0.090,0,664.23700,35.27800,-35.27800,0,2.09000,0.11100,-0.11100,0,Mass,1.01000,0.18000,-0.18000,0,0.106000,0.044000,-0.044000,0,,,,,2056,66,-66,0,85.100,1.500,-1.500,0,0.3240,0.0700,-0.1010,0,5905.00,80.00,-80.00,0,1.20,0.07,-0.07,0,1.13,0.04,-0.04,0,0.150,0.040,-0.040,0,0.199,0.059,-0.068,0,4.33,0.05,-0.05,0,4.000,1.000,-1.000,0,,,,,364.8130000,4.7720000,-4.6530000,11.1030000,0.0220000,-0.0220000
HAT-P-24 b,1,Published Confirmed,3.35524000,0.00000700,-0.00000700,0,,,,,14.572,2.354,-2.354,0,1.300,0.210,-0.210,0,238.37250,79.45750,-79.45750,0,0.75000,0.25000,-0.25000,0,Mass,,,,,0.070000,0.020000,-0.020000,0,,,,,,,,,88.600,0.700,-0.700,0,,,,,6373.00,80.00,-80.00,0,1.38,0.22,-0.22,0,1.37,0.69,-0.69,0,-0.160,,,0,,,,,4.27,0.04,-0.04,0,,,,,,,,,415.3440000,6.6360000,-6.4350000,10.7970000,0.0220000,-0.0220000
HAT-P-25 b,1,Published Confirmed,3.65281514,0.00000076,-0.00000075,0,0.046600,0.000810,-0.000800,0,12.722,0.538,-0.538,0,1.135,0.048,-0.048,0,180.84527,7.31009,-6.99226,0,0.56900,0.02300,-0.02200,0,Mass,0.48300,0.05900,-0.05100,0,0.023000,0.022000,-0.014000,0,325.00,29.00,-26.00,0,1182,25,-25,0,88.220,0.450,-0.360,0,0.3470,0.0610,-0.0820,0,5519.00,78.00,-76.00,0,0.92,0.03,-0.03,0,1.01,0.05,-0.05,0,0.294,0.080,-0.080,0,-0.152,0.044,-0.045,0,4.52,0.03,-0.03,0,,,,,,,,,300.3840000,4.3000000,-4.1820000,11.3190000,0.0180000,-0.0180000
HAT-P-26 b,1,Published Confirmed,4.23452000,0.00001500,-0.00001500,0,,,,,7.062,0.448,-0.448,0,0.630,0.040,-0.040,0,22.24810,6.35660,-6.35660,0,0.07000,0.02000,-0.02000,0,Mass,,,,,0.120000,0.060000,-0.060000,0,,,,,,,,,88.600,0.700,-0.700,0,,,,,5079.00,88.00,-88.00,0,0.87,0.05,-0.05,0,1.12,0.36,-0.36,0,-0.040,,,0,,,,,4.56,0.06,-0.06,0,,,,,,,,,141.8370000,1.1520000,-1.1330000,10.0800000,0.0220000,-0.0220000
HAT-P-27 b,1,Published Confirmed,3.03957700,0.00000500,-0.00000600,0,0.040000,0.000800,-0.000800,0,11.430,0.780,-0.670,0,1.020,0.070,-0.060,0,197.05000,9.53000,-9.53000,0,0.62000,0.03000,-0.03000,0,Mass,,,,,0.000000,,,0,,,,,,,,,85.000,0.200,-0.200,0,0.8700,0.0100,-0.0100,0,5316.00,87.12,-122.28,0,0.86,0.05,-0.04,0,0.92,0.12,-0.10,0,0.300,0.030,-0.030,0,-0.269,0.011,-0.015,0,4.53,0.05,-0.10,0,,,,,,,,,199.1730000,1.4510000,-1.4300000,10.6260000,0.0260000,-0.0260000
