pl_name,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim
Kepler-11 f,1,6,Transit,2010,Kepler,Published Confirmed,46.68880000,0.00270000,-0.00320000,0,0.250000,0.002000,-0.002000,0,2.490,0.040,-0.070,0,0.222,0.004,-0.006,0,2.00000,0.80000,-0.90000,0,0.00600,0.00300,-0.00300,0,0.69000,0.29000,-0.32000,0,0.013000,0.011000,-0.009000,0,,,,,,,,,0.4630,0.0300,-0.0320,0,0.054800,0.001200,-0.001200,0,0.02169,0.00026,-0.00026,0,,5663.00,55.00,-66.00,0,1.06,0.02,-0.02,0,0.96,0.03,-0.03,0,,,,
Kepler-11 f,1,6,Transit,2010,Kepler,Published Confirmed,46.68600000,,,0,,,,,2.370,0.170,-0.150,0,0.211,0.015,-0.013,0,2.50000,2.80000,-2.30000,0,0.00800,0.00900,-0.00700,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05,,,0,0.92,,,0,,,,
Kepler-11 f,1,6,Transit,2010,Kepler,Published Confirmed,46.68876000,0.00074000,-0.00074000,0,0.250000,0.009000,-0.009000,0,2.610,0.250,-0.250,0,0.233,0.022,-0.022,0,2.30000,2.20000,-1.20000,0,0.00700,0.00700,-0.00400,0,,,,,0.000000,,,0,,,,,,,,,,,,,0.050600,0.001800,-0.001800,0,,,,,,5680.00,100.00,-100.00,0,1.10,0.10,-0.10,0,0.95,0.10,-0.10,0,0.000,0.100,-0.100,0
Kepler-11 f,1,6,Transit,2010,Kepler,Published Confirmed,46.68600000,,,0,,,,,2.600,0.200,-0.200,0,0.232,0.018,-0.018,0,1.70000,0.50000,-0.40000,0,0.00535,0.00157,-0.00126,0,0.50000,0.20000,-0.20000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.90,0.10,-0.10,0,,,,
Kepler-11 g,1,6,Transit,2010,Kepler,Published Confirmed,118.38070000,0.00100000,-0.00060000,0,0.466000,0.004000,-0.004000,0,3.330,0.060,-0.080,0,0.297,0.005,-0.007,0,25.00000,,,1,0.07900,,,1,4.00000,,,1,0.150000,,,1,,,,,,,,,0.2170,0.0920,-0.0870,0,0.100600,0.001500,-0.001900,0,0.02899,0.00022,-0.00032,0,,5663.00,55.00,-66.00,0,1.06,0.02,-0.02,0,0.96,0.03,-0.03,0,,,,
Kepler-11 g,1,6,Transit,2010,Kepler,Published Confirmed,118.37774000,0.00112000,-0.00112000,0,0.462000,0.016000,-0.016000,0,3.660,0.350,-0.350,0,0.327,0.031,-0.031,0,300.00000,,,0,0.94400,,,0,,,,,0.000000,,,0,,,,,,,,,,,,,0.105900,0.002800,-0.002800,0,,,,,,5680.00,100.00,-100.00,0,1.10,0.10,-0.10,0,0.95,0.10,-0.10,0,0.000,0.100,-0.100,0
Kepler-113 b,1,2,Transit,2014,Kepler,Published Confirmed,4.75400000,,,0,,,,,1.820,0.050,-0.050,0,0.162,0.004,-0.004,0,11.70000,4.20000,-4.20000,0,0.03700,0.01300,-0.01300,0,10.73000,3.90000,-3.90000,0,,,,,,,,,,,,,0.0800,0.0600,-0.0600,0,,,,,0.02419,,,0,,4725.00,74.00,-74.00,0,0.69,0.02,-0.02,0,0.75,0.06,-0.06,0,0.050,0.070,-0.070,0
Kepler-113 c,1,2,Transit,2014,Kepler,Published Confirmed,8.92507000,,,0,,,,,2.180,0.060,-0.060,0,0.194,0.005,-0.005,0,8.70000,,,1,0.02737,,,1,,,,,,,,,,,,,,,,,0.5600,0.0200,-0.0200,0,,,,,0.02914,,,0,,4725.00,74.00,-74.00,0,0.69,0.02,-0.02,0,0.75,0.06,-0.06,0,0.050,0.070,-0.070,0
Kepler-114 b,1,3,Transit,2014,Kepler,Published Confirmed,5.18900000,,,0,,,,,1.020,0.110,-0.110,0,0.091,0.010,-0.010,0,6.80000,4.30000,-3.60000,0,0.02100,0.01400,-0.01100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,,,0,0.56,,,0,,,,
Kepler-114 c,1,3,Transit,2013,Kepler,Published Confirmed,8.04100000,,,0,,,,,1.600,0.180,-0.180,0,0.143,0.016,-0.016,0,2.80000,0.60000,-0.60000,0,0.00900,0.00200,-0.00200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,0.06,-0.06,0,0.56,0.06,-0.06,0,,,,
Kepler-114 c,1,3,Transit,2013,Kepler,Published Confirmed,8.04100000,,,0,,,,,1.290,0.140,-0.140,0,0.115,0.012,-0.012,0,40.00000,13.20000,-11.40000,0,0.12600,0.04200,-0.03600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,,,0,0.56,,,0,,,,
Kepler-114 d,1,3,Transit,2013,Kepler,Published Confirmed,11.77600000,,,0,,,,,2.530,0.280,-0.280,0,0.226,0.025,-0.025,0,3.90000,1.70000,-1.70000,0,0.01200,0.00500,-0.00500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,0.06,-0.06,0,0.56,0.06,-0.06,0,,,,
Kepler-117 b,1,2,Transit,2014,Kepler,Published Confirmed,18.79592280,0.00000750,-0.00000750,0,0.144500,0.004700,-0.001400,0,8.059,0.269,-0.269,0,0.719,0.024,-0.024,0,29.87500,10.48800,-10.48800,0,0.09400,0.03300,-0.03300,0,0.30000,0.11000,-0.11000,0,0.049300,0.006200,-0.006200,0,,,,,984,18,-18,0,0.4460,0.0320,-0.0320,0,,,,,0.04630,0.00025,-0.00025,0,F8 V,6150.00,110.00,-110.00,0,1.61,0.05,-0.05,0,1.13,0.13,-0.02,0,-0.040,0.100,-0.100,0
Kepler-117 c,1,2,Transit,2014,Kepler,Published Confirmed,50.79039100,0.00001400,-0.00001400,0,0.280400,0.009200,-0.002800,0,12.341,0.392,-0.392,0,1.101,0.035,-0.035,0,584.78000,57.21000,-57.21000,0,1.84000,0.18000,-0.18000,0,1.74000,0.18000,-0.18000,0,0.032300,0.003300,-0.003300,0,,,,,704,15,-15,0,0.2680,0.0360,-0.0870,0,,,,,0.07052,0.00034,-0.00034,0,F8 V,6150.00,110.00,-110.00,0,1.61,0.05,-0.05,0,1.13,0.13,-0.02,0,-0.040,0.100,-0.100,0
Kepler-12 b,1,1,Transit,2011,Kepler,Published Confirmed,4.43796370,0.00000020,-0.00000020,0,0.055630,0.000840,-0.000850,0,18.999,0.314,-0.359,0,1.695,0.028,-0.032,0,137.62039,13.34886,-12.71320,0,0.43300,0.04200,-0.04000,0,0.11000,0.01300,-0.01200,0,0.021000,,,1,,,,,,,,,,,,,,,,,,,,,,5950.00,100.00,-100.00,0,1.48,0.03,-0.03,0,1.17,0.05,-0.05,0,0.070,0.040,-0.040,0
Kepler-12 b,1,1,Transit,2011,Kepler,Published Confirmed,4.43796370,0.00000020,-0.00000020,0,0.055600,0.000700,-0.000700,0,18.999,0.314,-0.359,0,1.695,0.028,-0.032,0,136.97900,13.03000,-12.71300,0,0.43100,0.04100,-0.04000,0,0.11100,0.01100,-0.00900,0,0.010000,,,1,,,,,,,,,0.1740,0.0110,-0.0110,0,1.376500,0.002000,-0.002000,0,,,,,,5947.00,100.00,-100.00,0,1.48,0.03,-0.03,0,1.17,0.05,-0.05,0,0.070,0.040,-0.040,0
Kepler-12 b,1,1,Transit,2011,Kepler,Published Confirmed,4.43796290,0.00000060,-0.00000060,0,0.055300,0.001000,-0.001200,0,19.661,0.347,-0.404,0,1.754,0.031,-0.036,0,137.30256,16.84499,-16.20933,0,0.43200,0.05300,-0.05100,0,0.11000,0.02000,-0.02000,0,,,,,,,,,1480,30,-30,0,0.1680,0.0100,-0.0120,0,,,,,0.11887,0.00009,-0.00009,0,,5947.00,100.00,-100.00,0,1.48,0.03,-0.03,0,1.17,0.05,-0.05,0,0.070,0.040,-0.040,0
Kepler-12 b,1,1,Transit,2011,Kepler,Published Confirmed,4.43796370,0.00000020,-0.00000020,0,0.055500,0.002200,-0.001300,0,19.123,0.785,-0.437,0,1.706,0.070,-0.039,0,136.66690,16.84499,-13.98452,0,0.43000,0.05300,-0.04400,0,0.10773,0.00997,-0.01077,0,,,,,,,,,1485,25,-25,0,,,,,,,,,,,,,,5947.00,100.00,-100.00,0,1.49,0.06,-0.04,0,1.16,0.15,-0.08,0,0.070,0.040,-0.040,0
Kepler-120 b,1,2,Transit,2014,Kepler,Published Confirmed,6.31300000,,,0,,,,,2.310,0.370,-0.370,0,0.206,0.033,-0.033,0,8.50000,9.70000,-7.50000,0,0.02700,0.03100,-0.02400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,,,0,0.59,,,0,,,,
Kepler-122 e,1,5,Transit,2014,Kepler,Published Confirmed,38.00000000,,,0,,,,,2.020,0.700,-0.190,0,0.180,0.062,-0.017,0,27.70000,11.40000,-9.80000,0,0.08700,0.03600,-0.03100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,,,0,1.03,,,0,,,,
Kepler-122 f,1,5,Transit Timing Variations,2014,Kepler,Published Confirmed,56.26800000,,,0,,,,,1.750,0.600,-0.160,0,0.156,0.054,-0.014,0,36.00000,19.40000,-16.20000,0,0.11300,0.06100,-0.05100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,,,0,1.03,,,0,,,,
Kepler-123 b,1,2,Transit,2014,Kepler,Published Confirmed,17.23200000,,,0,,,,,2.550,0.430,-0.230,0,0.227,0.038,-0.021,0,55.30000,31.20000,-27.80000,0,0.17400,0.09800,-0.08700,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09,,,0,1.01,,,0,,,,
Kepler-128 b,1,2,Transit,2013,Kepler,Published Confirmed,15.09000000,,,0,,,,,1.130,0.030,-0.030,0,0.101,0.003,-0.003,0,30.70000,6.00000,-6.00000,0,0.09700,0.01900,-0.01900,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66,0.04,-0.04,0,1.18,0.07,-0.07,0,,,,
Kepler-128 b,1,2,Transit,2013,Kepler,Published Confirmed,15.09000000,,,0,,,,,1.430,0.090,-0.090,0,0.128,0.008,-0.008,0,0.77000,0.48000,-0.25000,0,0.00242,0.00151,-0.00079,0,1.46000,0.95000,-0.51000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61,0.10,-0.07,0,1.09,0.08,-0.05,0,,,,
Kepler-128 b,1,2,Transit,2013,Kepler,Published Confirmed,15.09000000,,,0,,,,,1.130,0.030,-0.030,0,0.101,0.003,-0.003,0,42.70000,14.30000,-12.30000,0,0.13400,0.04500,-0.03900,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66,,,0,1.18,,,0,,,,
Kepler-128 c,1,2,Transit,2013,Kepler,Published Confirmed,22.80400000,,,0,,,,,1.130,0.030,-0.030,0,0.101,0.003,-0.003,0,33.30000,3.30000,-3.30000,0,0.10500,0.01000,-0.01000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66,0.04,-0.04,0,1.18,0.07,-0.07,0,,,,
Kepler-128 c,1,2,Transit,2013,Kepler,Published Confirmed,22.80100000,,,0,,,,,1.130,0.030,-0.030,0,0.101,0.003,-0.003,0,37.00000,37.20000,-25.80000,0,0.11600,0.11700,-0.08100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66,,,0,1.18,,,0,,,,
Kepler-128 c,1,2,Transit,2013,Kepler,Published Confirmed,22.80400000,,,0,,,,,1.340,0.080,-0.080,0,0.120,0.007,-0.007,0,0.90000,0.58000,-0.29000,0,0.00283,0.00182,-0.00091,0,2.07000,1.41000,-0.72000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61,0.10,-0.07,0,1.09,0.08,-0.05,0,,,,
Kepler-129 b,1,3,Transit,2014,Kepler,Published Confirmed,15.79000000,,,0,0.130000,,,0,2.400,0.040,-0.040,0,0.214,0.004,-0.004,0,20.00000,,,1,0.06293,,,1,8.10000,,,1,,,,,,,,,,,,,,,,,,,,,,,,,G4 V,5770.00,83.00,-83.00,0,1.65,0.01,-0.01,0,1.18,0.02,-0.03,0,0.290,0.100,-0.100,0
Kepler-129 c,1,3,Transit,2014,Kepler,Published Confirmed,82.20000000,,,0,0.390000,,,0,2.520,0.070,-0.070,0,0.225,0.006,-0.006,0,43.00000,13.00000,-12.00000,0,0.13529,0.04090,-0.03776,0,14.80000,4.30000,-4.30000,0,,,,,,,,,,,,,,,,,,,,,,,,,G4 V,5770.00,83.00,-83.00,0,1.65,0.01,-0.01,0,1.18,0.02,-0.03,0,0.290,0.100,-0.100,0
Kepler-131 b,1,2,Transit,2014,Kepler,Published Confirmed,16.09200000,,,0,,,,,2.410,0.200,-0.200,0,0.215,0.018,-0.018,0,16.13000,3.50000,-3.50000,0,0.05100,0.01100,-0.01100,0,6.00000,1.98000,-1.98000,0,,,,,,,,,,,,,0.7900,0.0200,-0.0200,0,,,,,0.02126,,,0,,5685.00,74.00,-74.00,0,1.03,0.10,-0.10,0,1.02,0.06,-0.06,0,0.120,0.070,-0.070,0
Kepler-131 c,1,2,Transit,2014,Kepler,Published Confirmed,25.51690000,,,0,,,,,0.840,0.070,-0.070,0,0.075,0.006,-0.006,0,8.25000,5.90000,-5.90000,0,0.02600,0.01900,-0.01900,0,77.70000,55.00000,-55.00000,0,,,,,,,,,,,,,0.2700,0.1600,-0.1600,0,,,,,0.00739,,,0,,5685.00,74.00,-74.00,0,1.03,0.10,-0.10,0,1.02,0.06,-0.06,0,0.120,0.070,-0.070,0
Kepler-136 b,2,2,Transit,2014,Kepler,Published Confirmed,11.57900000,,,0,,,,,1.800,0.350,-0.170,0,0.161,0.031,-0.015,0,19.80000,11.70000,-10.40000,0,0.06200,0.03700,-0.03300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19,,,0,1.17,,,0,,,,
Kepler-138 b,1,3,Transit,2014,Kepler,Published Confirmed,10.31368000,0.00018000,-0.00022000,0,0.076000,0.003300,-0.003300,0,0.701,0.066,-0.066,0,0.063,0.006,-0.006,0,0.18700,0.05000,-0.05000,0,0.00059,0.00016,-0.00016,0,3.02000,1.00000,-0.87000,0,0.006000,0.008200,-0.004400,0,,,,,,,,,,,,,,,,,0.01104,0.00031,-0.00031,0,,,,,,0.58,0.04,-0.04,0,0.55,0.07,-0.07,0,,,,
Kepler-138 b,1,3,Transit,2014,Kepler,Published Confirmed,10.31260000,0.00040000,-0.00060000,0,,,,,0.522,0.032,-0.032,0,0.047,0.003,-0.003,0,0.06600,0.05900,-0.03700,0,0.00021,0.00019,-0.00012,0,2.60000,2.40000,-1.50000,0,,,,,6.81,0.84,-0.84,0,,,,,,,,,,,,,0.01080,0.00030,-0.00030,0,,3841.00,49.00,-49.00,0,0.44,0.02,-0.02,0,0.52,0.06,-0.06,0,-0.280,0.099,-0.099,0
Kepler-138 b,1,3,Transit,2014,Kepler,Published Confirmed,10.31200000,,,0,,,,,0.710,0.100,-0.100,0,0.063,0.009,-0.009,0,0.50000,0.30000,-0.20000,0,0.00200,0.00100,-0.00100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,,,0,0.59,,,0,,,,
Kepler-138 c,1,3,Transit,2014,Kepler,Published Confirmed,13.78164000,0.00019000,-0.00014000,0,,,,,1.610,0.160,-0.150,0,0.144,0.014,-0.013,0,3.83000,1.51000,-1.26000,0,0.01200,0.00500,-0.00400,0,5.00000,3.00000,-2.00000,0,0.050000,0.049000,-0.025000,0,,,,,,,,,0.9220,0.0110,-0.0150,0,,,,,0.02730,0.00087,-0.00070,0,M1 V,3871.00,58.00,-58.00,0,0.54,0.05,-0.05,0,0.57,0.05,-0.05,0,,,,
Kepler-138 c,1,3,Transit,2014,Kepler,Published Confirmed,13.78100000,,,0,,,,,1.750,0.100,-0.100,0,0.156,0.009,-0.009,0,1.60000,2.40000,-0.80000,0,0.00500,0.00800,-0.00300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,,,0,0.59,,,0,,,,
Kepler-138 c,1,3,Transit,2014,Kepler,Published Confirmed,13.78130000,0.00010000,-0.00010000,0,,,,,1.197,0.070,-0.070,0,0.107,0.006,-0.006,0,1.97000,1.91200,-1.12000,0,0.00620,0.00602,-0.00352,0,6.20000,5.80000,-3.40000,0,,,,,4.63,0.57,-0.57,0,,,,,,,,,,,,,0.02470,0.00050,-0.00050,0,,3841.00,49.00,-49.00,0,0.44,0.02,-0.02,0,0.52,0.06,-0.06,0,-0.280,0.099,-0.099,0
Kepler-138 c,1,3,Transit,2014,Kepler,Published Confirmed,13.78156400,0.00008200,-0.00009500,0,0.092200,0.004000,-0.004000,0,1.670,0.150,-0.150,0,0.149,0.013,-0.013,0,5.20000,1.20000,-1.20000,0,0.01636,0.00378,-0.00378,0,6.10000,1.90000,-1.50000,0,0.011000,0.006900,-0.003600,0,,,,,,,,,,,,,,,,,0.02628,0.00048,-0.00043,0,,,,,,0.58,0.04,-0.04,0,0.55,0.07,-0.07,0,,,,
Kepler-138 d,1,3,Transit,2014,Kepler,Published Confirmed,23.09302000,0.00069000,-0.00092000,0,0.130100,0.005600,-0.005600,0,1.680,0.150,-0.150,0,0.150,0.013,-0.013,0,1.17000,0.30000,-0.30000,0,0.00368,0.00094,-0.00094,0,1.36000,0.44000,-0.35000,0,0.027000,0.005000,-0.005000,0,,,,,,,,,,,,,,,,,0.02643,0.00052,-0.00052,0,,,,,,0.58,0.04,-0.04,0,0.55,0.07,-0.07,0,,,,
Kepler-138 d,1,3,Transit,2014,Kepler,Published Confirmed,23.08810000,0.00090000,-0.00080000,0,,,,,1.212,0.075,-0.075,0,0.108,0.007,-0.007,0,0.64000,0.67400,-0.38700,0,0.00201,0.00212,-0.00122,0,2.10000,2.20000,-1.20000,0,,,,,2.32,0.29,-0.29,0,,,,,,,,,,,,,0.02510,0.00070,-0.00070,0,,3841.00,49.00,-49.00,0,0.44,0.02,-0.02,0,0.52,0.06,-0.06,0,-0.280,0.099,-0.099,0
Kepler-138 d,1,3,Transit,2014,Kepler,Published Confirmed,23.08933000,0.00071000,-0.00071000,0,,,,,1.610,0.160,-0.150,0,0.144,0.014,-0.013,0,1.01000,0.42000,-0.34000,0,0.00300,0.00100,-0.00100,0,1.31000,0.82000,-0.54000,0,0.024000,0.030000,-0.016000,0,,,,,,,,,0.7670,0.0330,-0.0480,0,,,,,0.02731,0.00085,-0.00072,0,M1 V,3871.00,58.00,-58.00,0,0.54,0.05,-0.05,0,0.57,0.05,-0.05,0,,,,
Kepler-14 b,2,1,Transit,2011,Kepler,Published Confirmed,6.79012300,0.00000430,-0.00000430,0,0.077100,0.001200,-0.001200,0,12.621,0.560,-0.560,0,1.126,0.050,-0.050,0,2440.93440,123.95370,-123.95370,0,7.68000,0.39000,-0.39000,0,6.70000,0.89000,-0.89000,0,,,,,,,,,1605,39,-39,0,,,,,,,,,,,,,,6395.00,60.00,-60.00,0,2.09,0.11,-0.11,0,1.32,0.06,-0.06,0,0.120,0.060,-0.060,0
Kepler-14 b,2,1,Transit,2011,Kepler,Published Confirmed,6.79012300,0.00000430,-0.00000430,0,,,,,12.733,0.818,-0.605,0,1.136,0.073,-0.054,0,2669.66000,111.24000,-108.06000,0,8.40000,0.35000,-0.34000,0,7.10000,1.10000,-1.10000,0,0.035000,0.020000,-0.020000,0,,,,,,,,,0.0000,0.4100,0.0000,0,,,,,0.05690,0.00130,-0.00130,0,,6395.00,60.00,-60.00,0,2.05,0.11,-0.08,0,1.51,0.04,-0.04,0,0.120,0.060,-0.060,0
Kepler-145 b,1,2,Transit,2013,Kepler,Published Confirmed,22.95100000,,,0,,,,,2.650,0.080,-0.080,0,0.236,0.007,-0.007,0,37.10000,11.60000,-11.60000,0,0.11700,0.03600,-0.03600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85,0.05,-0.05,0,1.32,0.10,-0.10,0,,,,
Kepler-145 c,1,2,Transit,2013,Kepler,Published Confirmed,42.88200000,,,0,,,,,4.320,0.120,-0.120,0,0.385,0.011,-0.011,0,79.40000,16.40000,-16.40000,0,0.25000,0.05200,-0.05200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85,0.05,-0.05,0,1.32,0.10,-0.10,0,,,,
Kepler-15 b,1,1,Transit,2011,Kepler,Published Confirmed,4.94278200,0.00001300,-0.00001300,0,0.058300,0.002400,-0.002400,0,14.448,0.605,-0.605,0,1.289,0.054,-0.054,0,221.20968,31.46517,-31.46517,0,0.69600,0.09900,-0.09900,0,0.40400,0.04800,-0.04800,0,,,,,,,,,1251,27,-27,0,,,,,,,,,,,,,,5595.00,120.00,-120.00,0,1.25,0.05,-0.05,0,1.08,0.13,-0.13,0,0.360,0.070,-0.070,0
Kepler-15 b,1,1,Transit,2011,Kepler,Published Confirmed,4.94278200,0.00000130,-0.00000130,0,0.057140,0.000860,-0.000930,0,10.760,0.670,-0.780,0,0.960,0.060,-0.070,0,209.76000,25.43000,-28.60000,0,0.66000,0.08000,-0.09000,0,0.93000,0.18000,-0.22000,0,0.060000,,,0,,,,,,,,,0.5540,0.0230,-0.0240,0,1.126500,,,0,0.09960,0.00055,-0.00053,0,,5515.00,122.00,-130.00,0,0.99,0.06,-0.07,0,1.02,0.04,-0.05,0,0.360,0.070,-0.070,0
Kepler-15 b,1,1,Transit,2011,Kepler,Published Confirmed,4.94278090,0.00000140,-0.00000140,0,0.057050,0.000690,-0.000660,0,10.761,0.673,-0.785,0,0.960,0.060,-0.070,0,201.18639,14.62018,-14.30235,0,0.63300,0.04600,-0.04500,0,0.89000,0.21000,-0.17000,0,0.068000,,,1,,,,,,,,,,,,,,,,,,,,,,5520.00,120.00,-130.00,0,0.99,0.06,-0.07,0,1.02,0.04,-0.03,0,0.360,0.070,-0.070,0
Kepler-1514 b,1,2,Transit,2016,Kepler,Published Confirmed,217.83184000,0.00012000,-0.00012000,0,0.753000,0.013000,-0.014000,0,12.420,0.258,-0.258,0,1.108,0.023,-0.023,0,1678.14240,69.92260,-69.92260,0,5.28000,0.22000,-0.22000,0,4.82000,0.26000,-0.25000,0,0.401000,0.013000,-0.014000,0,3.23,0.21,-0.18,0,388,6,-5,0,0.1690,0.0300,-0.0390,0,0.780500,0.002500,-0.002700,0,0.08835,0.00014,-0.00015,0,,6145.00,99.00,-80.00,0,1.29,0.03,-0.03,0,1.20,0.07,-0.06,0,0.119,0.080,-0.075,0
Kepler-16 b,2,1,Transit,2011,Kepler,Published Confirmed,228.77600000,0.02000000,-0.03700000,0,0.704800,0.001100,-0.001100,0,8.449,0.029,-0.029,0,0.754,0.003,-0.003,0,105.83300,5.08500,-5.08500,0,0.33300,0.01600,-0.01600,0,0.96400,0.04700,-0.04600,0,0.006900,0.001000,-0.001500,0,,,,,,,,,,,,,,,,,,,,,,4450.00,150.00,-150.00,0,0.65,0.00,0.00,0,0.69,0.00,0.00,0,-0.300,0.200,-0.200,0
Kepler-161 b,1,2,Transit,2014,Kepler,Published Confirmed,4.92100000,,,0,,,,,1.930,0.310,-0.140,0,0.172,0.028,-0.012,0,12.10000,7.40000,-6.30000,0,0.03800,0.02300,-0.02000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,,,0,0.82,,,0,,,,
Kepler-161 c,1,2,Transit,2014,Kepler,Published Confirmed,7.06400000,,,0,,,,,1.870,0.300,-0.140,0,0.167,0.027,-0.012,0,11.80000,10.50000,-7.50000,0,0.03700,0.03300,-0.02400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,,,0,0.82,,,0,,,,
Kepler-1647 b,2,1,Transit,2016,Kepler,Published Confirmed,1107.59230000,0.02270000,-0.02270000,0,2.720500,0.007000,-0.007000,0,11.874,0.138,-0.138,0,1.059,0.012,-0.012,0,483.00000,206.00000,-206.00000,0,1.51968,0.64815,-0.64815,0,,,,,0.058100,0.068900,-0.068900,0,,,,,,,,,,,,,,,,,,,,,,6210.00,100.00,-100.00,0,1.79,0.01,-0.01,0,1.22,0.01,-0.01,0,-0.140,0.050,-0.050,0
Kepler-1654 b,1,1,Transit,2018,Kepler,Published Confirmed,1047.83560000,0.00180000,-0.00190000,0,2.026000,0.037000,-0.035000,0,9.180,0.213,-0.191,0,0.819,0.019,-0.017,0,158.91500,,,1,0.50000,,,1,1.20000,,,1,0.260000,0.210000,-0.110000,0,0.30,0.02,-0.02,0,206,4,-4,0,0.1140,0.1100,-0.0790,0,0.509600,0.004700,-0.004500,0,0.07138,0.00033,-0.00032,0,G5 V,5597.00,95.00,-93.00,0,1.18,0.03,-0.02,0,1.01,0.06,-0.05,0,-0.088,0.097,-0.095,0
Kepler-1655 b,1,1,Transit,2018,Kepler,Published Confirmed,11.87287870,0.00000850,-0.00000850,0,0.103000,0.001000,-0.001000,0,2.213,0.082,-0.082,0,0.197,0.007,-0.007,0,5.00000,3.10000,-2.80000,0,0.01573,0.00975,-0.00881,0,2.50000,1.60000,-1.40000,0,,,,,155.00,7.00,-7.00,0,,,,,0.8500,0.1300,-0.1300,0,,,,,0.01965,0.00069,-0.00069,0,G0 V,6148.00,71.00,-71.00,0,1.03,0.02,-0.02,0,1.03,0.04,-0.04,0,-0.240,0.050,-0.050,0
Kepler-1656 b,1,2,Transit,2018,Kepler,Published Confirmed,31.57865900,,,0,0.197000,0.021000,-0.021000,0,5.020,0.530,-0.530,0,0.448,0.047,-0.047,0,48.60000,4.20000,-3.80000,0,0.15291,0.01321,-0.01196,0,2.13000,0.87000,-0.57000,0,0.836000,0.013000,-0.012000,0,,,,,651,51,-47,0,0.0830,0.0650,-0.0570,0,,,,,0.04191,0.00007,-0.00006,0,,5731.00,60.00,-60.00,0,1.10,0.13,-0.13,0,1.03,0.04,-0.04,0,0.190,0.040,-0.040,0
Kepler-1658 b,1,1,Transit,2019,Kepler,Published Confirmed,3.84937278,0.00000080,-0.00000080,0,0.054400,0.000700,-0.000700,0,11.994,0.560,-0.560,0,1.070,0.050,-0.050,0,1868.84040,149.38010,-146.20180,0,5.88000,0.47000,-0.46000,0,6.36000,1.07000,-0.91000,0,0.062800,0.019700,-0.018500,0,,,,,,,,,0.9471,0.0025,-0.0032,0,,,,,0.03690,0.00080,-0.00070,0,,6216.00,78.00,-78.00,0,2.89,0.13,-0.11,0,1.45,0.06,-0.06,0,-0.180,0.100,-0.100,0
